Genome	No_of_CDSs	Length_total	Length_mean	Length_median	Length_sd	GC_mean	GC_median	GC_sd	GC1_mean	GC1_median	GC1_sd	GC2_mean	GC2_median	GC2_sd	GC3_mean	GC3_median	GC3_sd
GCF_000007465.2_ASM746v2	1958	1742316	889.844739530133	753	658.717038136662	0.3709728178161	0.373509481154025	0.0390312970623207	0.483943390920262	0.486030401647164	0.0698866525350705	0.336138121755439	0.335758377425044	0.0533282230535808	0.2928369407726	0.289186156390267	0.0603474087868992
GCF_000007485.1_ASM748v1	856	814783	951.849299065421	807	686.382841665525	0.465005450025709	0.465192242670144	0.0328339548567792	0.540125025054169	0.543774484755578	0.0565155499809555	0.427696047880447	0.420933555608478	0.0522197276686733	0.42719526229722	0.427084942084942	0.0574288868235203
GCF_000007505.1_ASM750v1	3290	2929548	890.440121580547	792	629.332127204224	0.573342388921324	0.581866742361685	0.0402306804203377	0.619631303089309	0.628930817610063	0.0604615306481955	0.444065292312379	0.442307692307692	0.0495187757769977	0.656334109335714	0.672	0.0738280802809536
GCF_000007525.1_ASM752v1	1728	1929288	1116.48611111111	966	771.847246028947	0.602428916990749	0.608869026122547	0.0437301502252298	0.617032641537515	0.623038944259874	0.0568702722576468	0.444252993029189	0.439616803990587	0.0540569530823676	0.746001116405545	0.760191693290735	0.103436283247397
GCF_000007545.1_ASM754v1	4858	4256003	876.081309180733	750	648.696111460728	0.517035857420815	0.530333701386333	0.0598307190065899	0.57416369790666	0.588747362074163	0.0766703234304688	0.410340732616162	0.410628019323671	0.0546379285716002	0.566607008323341	0.586988585353341	0.0969554842544622
GCF_000007565.2_ASM756v2	5564	5490027	986.70506829619	855	816.907831618654	0.615986108215419	0.625445256307798	0.0435457508837222	0.649356003301162	0.652526012695504	0.0583090068791403	0.436024675277559	0.436643192488263	0.047014764740405	0.762577646067536	0.785779102929738	0.0853555917741814
GCF_000007585.1_ASM758v1	2027	2032216	1002.57326097681	870	737.686181385205	0.484872487890857	0.491803278688525	0.0502268415900344	0.532623285548912	0.541818181818182	0.0641344090927534	0.38904137720418	0.389105058365759	0.0485251574611491	0.532954372233511	0.543269230769231	0.0889004790045625
GCF_000007605.1_ASM760v1	995	1069979	1075.35577889447	894	775.489245232387	0.395178598279124	0.395782643957826	0.0256263175764643	0.491610932916911	0.495762711864407	0.0495292091956374	0.376783343232942	0.374340949033392	0.0477019369434657	0.317141014472088	0.315286624203822	0.0401050766417348
GCF_000007625.1_ASM762v1	2750	2519547	916.198909090909	798	616.492162534623	0.287039166249121	0.288147194282996	0.0371879385380122	0.395441801560226	0.396990950226244	0.0671875114754345	0.295665871072648	0.295270054330457	0.0586990562787233	0.170009999142382	0.165775401069519	0.0395793998462213
GCF_000007645.1_ASM764v1	2482	2135826	860.526188557615	748.5	845.942591740035	0.322207247839749	0.326164874551971	0.0382642409965172	0.442134208237188	0.45093662464986	0.0740085715235116	0.307417684589541	0.309667358525791	0.0580714682725893	0.217069850692518	0.212121212121212	0.045828430704391
GCF_000007665.1_ASM766v1	2503	2243010	896.12864562525	789	581.66185762619	0.677125719290518	0.681089743589744	0.0406305471868129	0.68737603271335	0.689922480620155	0.0683583450488721	0.505875703754491	0.5	0.0736858428489263	0.838120907978007	0.863636363636364	0.0817229324120436
GCF_000007685.1_ASM768v1	4048	3590512	886.98418972332	744	708.318768900074	0.357857204458588	0.360846176360755	0.0415567003107482	0.433016949654784	0.442021057305045	0.0682564319162776	0.339125727760084	0.339950738916256	0.0537763952095833	0.301427963941163	0.297044263249854	0.0533686760461717
GCF_000007705.1_ASM770v1	4310	4182358	970.384686774942	819	689.811942277622	0.655287793132466	0.662393162393162	0.0511746810078841	0.661875220919317	0.666315045359149	0.0627648471777782	0.451191628145932	0.449582248768244	0.0582167018554386	0.852796512758222	0.878299574248484	0.0897123916283276
GCF_000007725.1_ASM772v1	523	507146	969.686424474187	834	626.864881487979	0.266902127828986	0.265678449258837	0.0373226227786079	0.346499495550031	0.344444444444444	0.0668260446394556	0.303017841442623	0.304582210242588	0.0557448712899474	0.151189509379115	0.151376146788991	0.0275213939348854
GCF_000007745.1_ASM774v1	2101	2034746	968.465492622561	855	693.143702117291	0.429578156600819	0.435129740518962	0.0411427554843639	0.513043789398519	0.520295202952029	0.0558498474997055	0.364629810952508	0.365638766519824	0.0451670955367495	0.411058066947873	0.420253164556962	0.0742664339905275
GCF_000007765.2_ASM776v2	1833	1572153	857.693944353519	747	625.377905532801	0.430063436832681	0.432692307692308	0.0493099790097446	0.503198904947087	0.51004016064257	0.0669867702987062	0.376079011173385	0.374853113983549	0.0554066517463552	0.410912394377572	0.411764705882353	0.0677541855398898
GCF_000007785.1_ASM778v1	3264	2890944	885.705882352941	750	679.512095258452	0.371269542930305	0.375932887774993	0.0440214784762183	0.476918469177627	0.485270009643202	0.0672585012492454	0.337446009226296	0.339728254201938	0.0552202008114956	0.299444150386993	0.298191166160318	0.064993831253204
GCF_000007805.1_ASM780v1	5619	5578692	992.826481580352	849	828.289995382422	0.585356858572468	0.593968766828218	0.0419988978324915	0.62528398829307	0.628751974723539	0.0552437144667669	0.430328874094416	0.429530201342282	0.0472186949987769	0.700457713329918	0.72029702970297	0.083182589625153
GCF_000007825.1_ASM782v1	5231	4364619	834.375645192124	720	660.004665789348	0.354100792944691	0.355626326963907	0.0353741550215642	0.471243530199059	0.474452554744526	0.0657343913767363	0.328998201869482	0.329588014981273	0.0554752796479437	0.262060646765531	0.258345428156749	0.0475860924008757
GCF_000007845.1_ASM784v1	5321	4232613	795.454425859801	690	601.175145121999	0.354188139433989	0.35632183908046	0.0362476691514322	0.46987098507845	0.474576271186441	0.0675900425439605	0.328001957369436	0.329608938547486	0.0570647835310756	0.264691475854081	0.260869565217391	0.0488013160136809
GCF_000007865.1_ASM786v1	4510	4452762	987.308647450111	864	762.655404486895	0.693240827311652	0.695555555555556	0.0368187630836443	0.692394862354732	0.694130407043511	0.0580929575794842	0.500307769207323	0.495750162529195	0.0650719771527798	0.887020600317647	0.904255319148936	0.0667478056923348
GCF_000007885.1_ASM788v1	4489	4071368	906.965471151704	780	732.939987835483	0.477401433232439	0.486571879936809	0.0521835687250779	0.548904538181623	0.561290322580645	0.0729426500007178	0.397797566889388	0.398907103825137	0.0537962147372936	0.485501098618486	0.492012779552716	0.0817024138805793
GCF_000007905.1_ASM790v1	1778	1670545	939.564116985377	795	618.632422224254	0.361186366239714	0.362305992393874	0.0310799757413844	0.471218229085001	0.477011494252874	0.051982254279983	0.334163028212018	0.335323270277274	0.0468890723780692	0.27817824082294	0.272458865272898	0.0461008207649745
GCF_000007925.1_ASM792v1	1882	1555914	826.734325185972	699	605.10050973429	0.370117546981383	0.37198233995585	0.0399551469388568	0.4719268011772	0.476845376845377	0.0691341713673739	0.376906650801753	0.380026954177898	0.0540090905660639	0.261519188965195	0.254687683112622	0.0518492099210535
GCF_000007945.1_ASM794v1	1607	1496349	931.144368388301	771	764.358165422242	0.385102646742574	0.386094674556213	0.0372120517999689	0.496033715696143	0.503184713375796	0.0584187685352422	0.360056893653722	0.361282367447596	0.0486893547828928	0.299217204092808	0.287323943661972	0.0695241102359676
GCF_000007985.2_ASM798v2	3430	3465906	1010.46822157434	861	801.260634418255	0.607347782886079	0.614334767535987	0.0542205783892837	0.628336916414013	0.633234714003945	0.0628881496226799	0.433307289393999	0.432964452078841	0.0574862188556617	0.760399142850226	0.779128785078966	0.100341874426811
GCF_000008005.1_ASM800v1	5678	4639179	817.044557942938	705	605.076969865973	0.354841165182158	0.356150602243599	0.0385028050844437	0.466767108290804	0.472873607831721	0.0713199010777312	0.329143269555884	0.328435869760748	0.0594408202775114	0.268612429554761	0.263565891472868	0.0529034432381088
GCF_000008025.1_ASM802v1	1229	1086880	884.361269324654	735	701.636916690915	0.350940237107144	0.350681536555143	0.0306200370015237	0.431682238000954	0.438967136150235	0.0631551057761098	0.334754726214935	0.334987593052109	0.0490245738801272	0.28638414652601	0.279569892473118	0.0523263280862819
GCF_000008045.1_ASM804v1	841	845245	1005.04756242568	843	731.622717058509	0.298668428129864	0.300555555555556	0.0348116130725569	0.40035229071532	0.40625	0.0643279860710519	0.310270990634926	0.311046511627907	0.0507350730757594	0.185382004159752	0.183385579937304	0.0343278533502629
GCF_000008065.1_ASM806v1	1815	1786648	984.379063360882	827	847.805342120536	0.345080941318012	0.347325102880658	0.0317346253806481	0.458963480596669	0.464285714285714	0.0638673576735247	0.329642210651497	0.327868852459016	0.0492892378077727	0.246638329408613	0.242677824267782	0.0449566044686379
GCF_000008105.1_ASM810v1	5014	4391037	875.755285201436	756	663.971836592141	0.518185791910456	0.530424203956416	0.059643019533621	0.574481249605033	0.588501602564103	0.0767268867726501	0.412136910338914	0.411111111111111	0.0562090405282496	0.567941001375852	0.5859375	0.0958585281613276
GCF_000008125.1_ASM812v1	2218	2017718	909.701532912534	795	597.005908862227	0.693977416464984	0.696558690351794	0.0321349396631539	0.720786908258652	0.724366886571611	0.060860703639332	0.452394481889495	0.449437229437229	0.0608636071204317	0.908749314217541	0.924528301886792	0.0599532353366453
GCF_000008145.1_ASM814v1	3308	2904646	878.067110036276	777	637.986843365678	0.572747712346082	0.581560283687943	0.0407490512209592	0.61867592593543	0.628623949579832	0.0612862824719154	0.445224040689638	0.443037974683544	0.0521058086982195	0.654345314089597	0.67049259515419	0.0749400511644961
GCF_000008165.1_ASM816v1	4952	4191585	846.442851373183	739.5	605.158741462602	0.356137366701704	0.357965771320872	0.0337742046693929	0.474611718224681	0.477724335479797	0.0628090941643462	0.330122244953377	0.330731685030496	0.0537846258148356	0.263678136927056	0.260869565217391	0.0454826906757077
GCF_000008185.1_ASM818v1	2767	2608797	942.825081315504	810	715.266725967804	0.372464186745312	0.377708978328173	0.0575720378496346	0.444175477721449	0.452205882352941	0.0710157797289007	0.333865581836637	0.337243401759531	0.0600502365983299	0.339351500677849	0.341911764705882	0.0781369836746705
GCF_000008205.1_ASM820v1	693	807055	1164.58152958153	903	1001.05933532311	0.290448460107804	0.290519877675841	0.0433564420319599	0.391975480228657	0.396396396396396	0.0725719945569268	0.283142384829748	0.280536912751678	0.056306550211603	0.196226666869464	0.192073170731707	0.0382560822111994
GCF_000008225.1_ASM822v1	710	827440	1165.40845070423	906	1040.80637851569	0.289212824842902	0.289662765463212	0.0438245434411242	0.389971501517123	0.394947838367273	0.0735537040855751	0.281895054470881	0.280081799591002	0.0577313411397609	0.195772470489962	0.192063075432079	0.0378541590003004
GCF_000008245.1_ASM824v1	681	727629	1068.47136563877	885	815.566875834397	0.285965310680597	0.288998357963875	0.0448897889235983	0.396296663432325	0.398373983739837	0.0718235238544861	0.29063214588393	0.286594761171032	0.0691721753692968	0.170967384621589	0.166953528399312	0.0459418035735558
GCF_000008285.1_ASM828v1	2854	2604410	912.547302032236	786	639.505524211832	0.379188789332148	0.383775821085406	0.0359642446647478	0.494296610079393	0.503760248798417	0.066090693440744	0.341042623090327	0.343283582089552	0.0497261769483285	0.302227799502798	0.299768754675916	0.052652668687746
GCF_000008305.1_ASM830v1	680	736302	1082.79705882353	894	764.044607332767	0.268351920795673	0.268262825710243	0.0377690413573789	0.382627688848301	0.385015203097794	0.0641085679204	0.289532577832545	0.291740806642942	0.0620870049043251	0.132895495706173	0.129946619217082	0.0300169688333844
GCF_000008325.1_ASM832v1	3022	3016222	998.088021178028	823.5	730.134480542942	0.634878332672409	0.639817173625423	0.0375829502979943	0.656484498446087	0.661223673687017	0.0547152178453672	0.456437831700526	0.454545454545455	0.0545668282554843	0.791713688953353	0.801151940065967	0.0628153172770319
GCF_000008345.1_ASM834v1	2507	2314857	923.35739928201	804	645.453399472	0.599054395527509	0.60250569476082	0.0343394236021442	0.637248234653165	0.645161290322581	0.0613586679674827	0.474761326684329	0.471720818291215	0.0544318779614361	0.685156542279522	0.689024390243902	0.0729857235893525
GCF_000008365.1_ASM836v1	655	714572	1090.94961832061	882	960.176647656832	0.251002720837209	0.250463821892393	0.0367212689676066	0.355380406171665	0.355408388520971	0.0668118985634263	0.280119306907976	0.276243093922652	0.0674421097398947	0.117508604258522	0.114808652246256	0.0313357315386751
GCF_000008385.1_ASM838v1	1006	859759	854.631212723658	699	670.535167701366	0.342984677229126	0.344586397997753	0.028854800714753	0.41861208670816	0.423076923076923	0.0614282434433484	0.326784885996266	0.329454139741258	0.0495013532368274	0.283553941524699	0.280701754385965	0.0443073421754542
GCF_000008405.1_ASM840v1	691	804141	1163.73516642547	903	1056.60409168862	0.290154660652649	0.291032148900169	0.0435932385629762	0.392104488272924	0.398373983739837	0.0727428324408088	0.282002341080123	0.280536912751678	0.0574743609974781	0.196357100242059	0.192076830732293	0.0375474166062836
GCF_000008425.1_ASM842v1	4287	3713770	866.286447399114	765	624.84466875051	0.460699189905236	0.468973091707853	0.0461356514449084	0.522052390615756	0.528205128205128	0.060176944210366	0.356970918691944	0.358245329000812	0.0555602147092889	0.503076031897144	0.519736842105263	0.0775913446729987
GCF_000008445.1_ASM844v1	5683	4654067	818.94545134612	708	619.408664915831	0.353117112624642	0.355371900826446	0.0362706186279227	0.464714253479392	0.470588235294118	0.0707164012009567	0.32729887107656	0.328358208955224	0.0570718813399808	0.267341156636496	0.263157894736842	0.0513127815006022
GCF_000008465.1_ASM846v1	2650	2632901	993.547547169811	853.5	640.282337481558	0.469782298757098	0.47296447390787	0.0329438957742449	0.562585716734622	0.56784518992983	0.0493624705919875	0.383120202973471	0.384615384615385	0.0419639128270554	0.463641123410971	0.464949137549757	0.0585206098488377
GCF_000008485.1_ASM848v1	2943	3012525	1023.62385321101	885	697.607461369377	0.386892403640901	0.387434554973822	0.0331894744126975	0.475825049594168	0.478599221789883	0.0518745147704493	0.355069453719241	0.354978354978355	0.048517932965874	0.3297826366374	0.327272727272727	0.0489242737800305
GCF_000008505.1_ASM850v1	5197	4457700	857.744852799692	744	620.733001488402	0.354756678179427	0.356615559341283	0.0352185547694341	0.472194903915042	0.475177304964539	0.0639914204715316	0.329142721461866	0.329700272479564	0.0553750995528252	0.262932352371026	0.26046511627907	0.0453972998670036
GCF_000008525.1_ASM852v1	1445	1430421	989.910726643599	834	707.484901654495	0.393292146413374	0.395480225988701	0.03411451474945	0.443103535935968	0.443594646271511	0.045104216879429	0.319433433178054	0.317518248175182	0.0480515564598664	0.417339470417134	0.42433234421365	0.0517706155527124
GCF_000008545.1_ASM854v1	1858	1760496	947.522066738428	855	590.180795020127	0.460894772526787	0.464047805642633	0.0337076227916586	0.517901605272494	0.523809523809524	0.0476839017634804	0.343406132990827	0.343248841207758	0.0476510407427839	0.521376579317039	0.525376922494128	0.0648685153749994
GCF_000008565.1_ASM856v1	3167	2950356	931.593305967793	792	591.609670799166	0.669189215418085	0.675287356321839	0.0468236353571546	0.696918434033698	0.70197486535009	0.066009471884076	0.480360330081812	0.479015918958032	0.0583767901914668	0.830293108838563	0.852517985611511	0.0794592889132846
GCF_000008585.1_ASM858v1	4231	4075718	963.298983691799	814	792.743177415859	0.653318914950917	0.654114365411437	0.0351172379767637	0.674657860092394	0.677233429394813	0.0555713866071309	0.504699072825242	0.496240601503759	0.0654366310897301	0.780605688266836	0.789855072463768	0.063176214875089
GCF_000008625.1_ASM862v1	1526	1445475	947.231323722149	820.5	563.952339192308	0.432982616694063	0.438629100632622	0.0379835807575806	0.50137199710991	0.506614173228346	0.0515578081581671	0.321162895577931	0.321272607316026	0.0469059632694728	0.476412957394348	0.4882121352478	0.0644031264307674
GCF_000008685.2_ASM868v2	1391	1222965	879.198418404026	753	585.90579523468	0.286005979671763	0.285529715762274	0.038082740214844	0.370755727935425	0.373287671232877	0.0640469978493947	0.274335707828289	0.273755656108597	0.05599286364231	0.212925760652275	0.209737827715356	0.0347372609746406
GCF_000008725.1_ASM872v1	887	936324	1055.60766629087	873	733.500937069318	0.415535252853419	0.415159345391904	0.0231943731473921	0.513828684421598	0.516129032258065	0.0425939749504128	0.386258601123461	0.384868421052632	0.0451692303876888	0.346518473015198	0.346320346320346	0.0409142186392237
GCF_000008745.1_ASM874v1	1029	1073979	1043.71137026239	876	720.232838538422	0.409095673600146	0.409881697981907	0.0275579237998002	0.504296094055925	0.509433962264151	0.0492574210417684	0.377851896086047	0.375921375921376	0.0482097370192566	0.345139030658466	0.347972972972973	0.0473592593499012
GCF_000008765.1_ASM876v1	3778	3519603	931.604817363684	799.5	661.290077689033	0.311250795848524	0.312678271045125	0.0322329581504332	0.411340470559159	0.412796090952237	0.0596895313183131	0.309249378313478	0.308213888194807	0.0552243123228534	0.213162538672935	0.211372875092387	0.0382773775701017
GCF_000008785.1_ASM878v1	1562	1511387	967.597311139565	807	764.7062927027	0.392420597423852	0.396261355695318	0.0378530852291355	0.438250574120469	0.441944725311763	0.0526048376290744	0.321456788163167	0.317628560858306	0.0491441423442652	0.417554938817575	0.426597293491491	0.0592704978594187
GCF_000008805.1_ASM880v1	1943	1770381	911.158517756047	759	701.476355870812	0.517949842993518	0.535147392290249	0.0714357005848854	0.5603666177648	0.574209245742092	0.0737873311617457	0.398991322089448	0.40253164556962	0.0587298859771696	0.594491589126306	0.631578947368421	0.124504555832162
GCF_000008865.2_ASM886v2	5291	4900243	926.146853146853	771	718.073885137897	0.507404064841798	0.519607843137255	0.0553126857627112	0.577959897024891	0.590277777777778	0.0692185818418219	0.406261268205759	0.407185628742515	0.0530047461230563	0.53799143749295	0.553846153846154	0.0927753654112153
GCF_000008885.1_ASM888v1	643	621073	965.898911353033	837	617.082516722274	0.233121729493368	0.232835820895522	0.0434413206630073	0.302023664350899	0.299137931034483	0.0718128731695365	0.277189603562522	0.277777777777778	0.0606373152467437	0.120151114055213	0.118	0.0262768921244839
