Modeling	Genome	Element	Carrying_capacity	Rate	Initial_cost	AIC_Uniform	AIC_Linear	AIC_Exponential	BIC_Uniform	BIC_Linear	BIC_Exponential	P_Carrying_capacity	P_Rate	P_Initial_cost	Best_AIC	Best_BIC
Successful	GCF_900176185.1_HE93_10	Hydrogen bonds	7.20430699162498	0.175688113250654	6.73351722551788	-251.654823937109	-275.837013533826	-404.784896974452	-246.46458423684	-268.051653983423	-394.404417573913	1.06104205816166e-224	1.55698283182678e-15	5.6119991831137e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_900176205.1_BRAD285_PRJEB202261_v1	Hydrogen bonds	7.99411196538865	0.187409801274802	7.575239963813	-284.639668082059	-296.568317202242	-435.700474225952	-279.44942838179	-288.782957651838	-425.319994825414	5.98607431022996e-236	2.72686921231218e-15	4.25744107540678e-127	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900183405.1_ASM90018340v1	Hydrogen bonds	7.62785730778111	NA	7.06470070422535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900183975.1_PD885.1	Hydrogen bonds	7.90268113406917	0.203561639442601	7.46876920553755	-276.955461584208	-283.286605240434	-391.665221420473	-271.765221883939	-275.50124569003	-381.284742019935	1.19356942890635e-226	6.33134711220511e-11	8.77893357681101e-114	AIC_Exponential	BIC_Exponential
Successful	GCF_900183985.1_NBC2815.1	Hydrogen bonds	7.90587251132288	0.210799610040398	7.46150860025643	-276.522609321412	-282.166366523202	-389.372987946702	-271.332369621143	-274.381006972798	-378.992508546164	2.31963130732314e-226	1.01459647684916e-10	9.3587828844304e-112	AIC_Exponential	BIC_Exponential
Successful	GCF_900183995.1_PD5205.1	Hydrogen bonds	7.90398017867072	0.204133798863989	7.46786196021688	-279.131575307369	-285.947019406644	-400.620374135479	-273.9413356071	-278.16165985624	-390.23989473494	1.47899502067896e-228	1.09577851416088e-11	1.5262246539503e-115	AIC_Exponential	BIC_Exponential
Successful	GCF_900184295.1_Chr_1	Hydrogen bonds	7.81084575929019	0.190699772508386	7.23231092381273	-237.832369752663	-267.560873830762	-510.785931449412	-232.642130052394	-259.775514280358	-500.405452048873	7.114483074486e-251	3.21888235596023e-34	3.49085784986251e-141	AIC_Exponential	BIC_Exponential
Successful	GCF_900184385.1_STMU2UK	Hydrogen bonds	7.5968859468609	0.192105013291005	6.888099610158	-195.85564046874	-226.883349636154	-456.197575706195	-190.665400768471	-219.097990085751	-445.817096305656	3.01505425974442e-238	5.41899886271842e-32	3.00560807948276e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_900184705.1_CAMBI-1	Hydrogen bonds	7.52466327096543	0.11576138653714	6.94232214379213	-172.113020518308	-217.257888697512	-429.192294880127	-166.922780818039	-209.472529147108	-418.811815479588	4.45420066141241e-228	4.41598198101896e-31	3.20827482084813e-141	AIC_Exponential	BIC_Exponential
Successful	GCF_900184875.1_Unitig	Hydrogen bonds	7.56217851533889	0.209015668333853	6.85864577789751	-208.372397039955	-231.56295798786	-452.52008577354	-203.182157339686	-223.777598437456	-442.139606373001	9.80680273372181e-238	3.11131866285417e-29	1.2696707764712e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_900185255.1_NN2	Hydrogen bonds	8.01974065868184	0.197413904443657	7.42743502798158	-238.041455181617	-260.342396860095	-508.718572052168	-232.851215481348	-252.557037309691	-498.33809265163	9.87223556373498e-252	8.02531434698865e-34	2.34114292655431e-140	AIC_Exponential	BIC_Exponential
Successful	GCF_900185485.1_BL60006	Hydrogen bonds	7.5948238396308	0.189262376208176	6.9020320748583	-198.209159116814	-228.869224355828	-455.04846281595	-193.018919416545	-221.083864805425	-444.667983415412	6.54529286222537e-238	2.18876170028204e-31	1.26123038100528e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_900185995.1_BK1071	Hydrogen bonds	7.44756862699534	0.162747687512735	6.96068996417601	-247.35692685219	-275.51285451191	-475.701590261282	-242.166687151921	-267.727494961506	-465.321110860743	1.64700705665356e-240	1.4050606119356e-26	2.50387763893382e-138	AIC_Exponential	BIC_Exponential
Successful	GCF_900186835.1_49950_F01	Hydrogen bonds	7.15492048617005	0.217120876103894	6.58725541513688	-245.603348228583	-258.01814021943	-405.658245898211	-240.413108528314	-250.232780669026	-395.277766497673	9.29717998830779e-226	1.82399582118956e-16	9.44450304313358e-110	AIC_Exponential	BIC_Exponential
Successful	GCF_900186845.1_46338_E02	Hydrogen bonds	8.07706389990817	0.147233495062519	7.41453742980432	-146.503573395472	-175.563990570007	-261.951988479377	-141.313333695203	-167.778631019603	-251.571509078838	4.08657800688426e-198	6.21083661200148e-11	1.22217653378278e-100	AIC_Exponential	BIC_Exponential
Successful	GCF_900186855.1_48290_H02	Hydrogen bonds	7.17554920638022	0.11338199544771	6.85361353024687	-285.365413972948	-331.972409129273	-497.322579818659	-280.175174272679	-324.187049578869	-486.942100418121	2.88661536034149e-240	1.16156657792055e-23	1.67420573597991e-154	AIC_Exponential	BIC_Exponential
Successful	GCF_900186865.1_49243_F02	Hydrogen bonds	8.02069751766848	0.250524733476652	7.49398445608859	-290.091919711939	-294.778188838504	-479.052809273101	-284.901680011669	-286.992829288101	-468.672329872562	1.28781217483693e-246	1.75113979093827e-20	5.32467418975614e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_900186875.1_49677_F01	Hydrogen bonds	7.61763764954508	0.208020969315063	6.9112525983482	-202.596797347909	-220.854122983704	-408.133366191782	-197.40655764764	-213.0687634333	-397.752886791244	1.14087450282653e-228	5.38042689277248e-23	7.98443027943387e-115	AIC_Exponential	BIC_Exponential
Successful	GCF_900186885.1_48903_D01	Hydrogen bonds	7.20314988624144	0.208357745589913	6.61689462885805	-228.706474749816	-244.195219589239	-373.160079093106	-223.516235049547	-236.409860038835	-362.779599692567	5.45834602375849e-219	1.93708888452725e-14	4.36036103464282e-105	AIC_Exponential	BIC_Exponential
Successful	GCF_900186895.1_48450_A02	Hydrogen bonds	8.05201761000417	0.218877926722945	7.30645801556847	-203.761148452187	-220.480966637702	-446.961507342302	-198.570908751917	-212.695607087299	-436.581027941764	2.0751045966353e-239	4.54798921035638e-29	5.46386831864093e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_900186905.1_49923_G01	Hydrogen bonds	7.56359977110592	0.213320689681171	6.83603064838698	-204.097327501735	-226.037672213449	-444.559666726343	-198.907087801466	-218.252312663045	-434.179187325805	3.62902411458254e-236	1.30221644945842e-28	4.6773616952219e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_900186915.1_49699_A01	Hydrogen bonds	7.61757617913894	0.208966826073489	6.90795560195545	-202.392076339379	-220.328171348749	-408.512394649032	-197.20183663911	-212.542811798345	-398.131915248494	9.01431085498435e-229	4.38834329039002e-23	1.05492987992153e-114	AIC_Exponential	BIC_Exponential
Successful	GCF_900186925.1_48450_B02	Hydrogen bonds	7.17978691954444	0.118092540186376	6.8332789406396	-276.551238292643	-318.964628207457	-500.856612249125	-271.360998592374	-311.179268657053	-490.476132848587	1.73147733259449e-241	1.13748312473712e-25	6.97340430060737e-154	AIC_Exponential	BIC_Exponential
Successful	GCF_900186935.1_49677_G01	Hydrogen bonds	7.62609946981783	0.209315145735381	6.90941888867738	-200.162888225174	-217.701075267987	-403.154277495739	-194.972648524905	-209.915715717583	-392.773798095201	1.06828255994413e-227	1.32715819597243e-22	1.48649725308208e-113	AIC_Exponential	BIC_Exponential
Successful	GCF_900186945.1_48903_E01	Hydrogen bonds	7.08278202064179	0.196244071575335	6.40366961904389	-201.118679004456	-222.694218867968	-403.13508680602	-195.928439304187	-214.908859317565	-392.754607405482	2.86316094017834e-224	1.84441928035124e-22	2.7042264750408e-113	AIC_Exponential	BIC_Exponential
Successful	GCF_900186955.1_49386_E02	Hydrogen bonds	7.27158231170638	0.157835739066235	6.80939322862754	-256.693213155293	-295.590232389017	-518.556278396519	-251.502973455024	-287.804872838613	-508.175798995981	2.54910517588341e-248	3.32111710234303e-32	1.50741440951112e-147	AIC_Exponential	BIC_Exponential
Successful	GCF_900186965.1_50592_C01	Hydrogen bonds	7.39411372709767	0.147323913290633	6.86980718079747	-219.815221592494	-255.962350935309	-452.780426207246	-214.624981892225	-248.176991384905	-442.399946806708	1.24343727729771e-234	2.80371134494792e-27	5.19871858942384e-137	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900186975.1_50569_F01	Hydrogen bonds	7.94332267093163	NA	7.69573170731707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900186985.1_50377_C01	Hydrogen bonds	7.12182399187757	0.167101446939851	6.70284828192353	-269.845352588908	-290.946906186066	-427.9229869379	-264.655112888639	-283.161546635662	-417.542507537362	8.99354721382383e-229	3.52441499796355e-16	2.16680244503647e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_900186995.1_50465_A02	Hydrogen bonds	7.31604041498878	0.234766198727591	6.59192719752958	-205.075361079527	-211.375764247507	-355.49230225976	-199.885121379258	-203.590404697103	-345.111822859222	1.79853006043613e-216	3.38395683878e-15	1.19538747600001e-96	AIC_Exponential	BIC_Exponential
Successful	GCF_900187005.1_50569_B01	Hydrogen bonds	7.14396486395555	0.158946969543347	6.68316397584176	-248.886986173246	-276.44363505186	-431.445665839677	-243.696746472977	-268.658275501456	-421.065186439139	2.73685472755321e-229	1.54949207935103e-19	3.20276628780644e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_900187015.1_50465_F01	Hydrogen bonds	7.85353596060645	0.16411341813059	6.95085391956287	-126.920130231708	-170.236755276678	-433.632287003583	-121.729890531438	-162.451395726275	-423.251807603045	7.22426548022729e-234	2.88077230435325e-40	3.05699637493662e-131	AIC_Exponential	BIC_Exponential
Successful	GCF_900187025.1_49923_F01	Hydrogen bonds	7.1359429184699	0.171439479073549	6.62733656713913	-240.926595597707	-267.480200850546	-436.605295689308	-235.736355897438	-259.694841300143	-426.224816288769	7.68974537359472e-231	1.75522441713927e-21	3.00511342694539e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_900187035.1_50279_G02	Hydrogen bonds	7.04258743216117	0.179782283249429	6.54680353203381	-244.963802401194	-265.35950225252	-401.303623818839	-239.773562700925	-257.574142702116	-390.923144418301	3.68769201988459e-223	5.81572632018342e-16	2.35790620753861e-116	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900187045.1_51485_B01	Hydrogen bonds	7.8022446528424	NA	7.68073750606502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900187055.1_50377_D01	Hydrogen bonds	6.98318140471177	0.170720017348487	6.65507930556949	-309.813242361844	-329.871220201175	-428.500935190408	-304.623002661575	-322.085860650772	-418.12045578987	3.14875400913396e-228	2.33333036108678e-11	7.57896245682355e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_900187065.1_50465_H02	Hydrogen bonds	8.09745828789016	0.234213670960271	7.69390756753521	-330.145805765744	-339.412256840212	-500.195555761053	-324.955566065475	-331.626897289808	-489.815076360514	3.43033677968763e-251	8.25080493928927e-18	4.68501373498627e-131	AIC_Exponential	BIC_Exponential
Successful	GCF_900187075.1_50432_F01	Hydrogen bonds	6.97874914300876	0.185508180096684	6.58718975762297	-293.377207673335	-313.534152227087	-434.725799526792	-288.186967973066	-305.748792676683	-424.345320126253	5.10687070902129e-230	4.73575270054259e-14	1.11412107728822e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_900187085.1_50624_E01	Hydrogen bonds	7.29283798392641	0.186550457673211	6.55709917065583	-178.081490351925	-201.650768148511	-383.928881234634	-172.891250651655	-193.865408598107	-373.548401834095	3.7622360507525e-221	4.8752917553297e-23	1.28445237021446e-112	AIC_Exponential	BIC_Exponential
Successful	GCF_900187095.1_51699_A01	Hydrogen bonds	7.19039293062141	0.149126095454443	6.8276283293216	-292.738219687484	-326.482626879957	-496.888353002942	-287.547979987215	-318.697267329553	-486.507873602403	7.08192964556053e-243	1.01627551689543e-22	9.69332859304713e-145	AIC_Exponential	BIC_Exponential
Successful	GCF_900187105.1_50618_F01	Hydrogen bonds	7.74328974898659	0.223499657401462	6.97628768598036	-197.451039496366	-212.049081696635	-410.206579152014	-192.260799796097	-204.263722146232	-399.826099751476	3.90491253014842e-230	4.07256650420028e-24	1.01592907786933e-112	AIC_Exponential	BIC_Exponential
Successful	GCF_900187115.1_51699_F01	Hydrogen bonds	6.81838916936789	0.20277883455966	6.39134948399255	-294.518261420627	-313.048430957266	-459.564274119147	-289.328021720358	-305.263071406862	-449.183794718609	9.08839377701207e-235	3.88356577306672e-17	4.40574876006733e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_900187125.1_50592_G01	Hydrogen bonds	7.24043511019607	0.150152915568139	6.62267604278773	-187.749952863904	-224.56982541737	-414.145112228822	-182.559713163635	-216.784465866967	-403.764632828284	9.40035898026781e-226	3.24586691989692e-26	2.99835845443371e-127	AIC_Exponential	BIC_Exponential
Successful	GCF_900187135.1_51485_C02	Hydrogen bonds	7.63265747838492	0.242066066838791	7.14493807142803	-286.059537624984	-291.405078692497	-417.150164990006	-280.869297924715	-283.619719142093	-406.769685589468	2.25297770578731e-231	8.47012687121687e-13	1.20544452397717e-109	AIC_Exponential	BIC_Exponential
Successful	GCF_900187145.1_50818_H01	Hydrogen bonds	8.080043437375	0.243955368071165	7.66524557068407	-331.261256358446	-336.402940968288	-501.99413081386	-326.071016658177	-328.617581417884	-491.613651413322	1.18361008988707e-251	6.72932619637242e-18	2.32863257491332e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_900187155.1_51726_C01	Hydrogen bonds	7.23905634417329	0.205855100914348	6.54920308059629	-201.2062261142	-216.908276529305	-379.416034453338	-196.01598641393	-209.122916978901	-369.0355550528	1.92815342707987e-220	5.78243926086011e-19	3.67789331870678e-107	AIC_Exponential	BIC_Exponential
Successful	GCF_900187165.1_52121_G02	Hydrogen bonds	6.86633825742713	0.166778009310587	6.52383109405268	-303.851829446139	-335.284634089189	-439.204197294193	-298.661589745869	-327.499274538785	-428.823717893654	1.27524680756231e-229	2.72279166715357e-13	2.4777573857459e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_900187175.1_51342_A02	Hydrogen bonds	7.34384610352408	0.160729294342779	6.51974974953367	-135.799060129742	-170.63959002306	-352.522731976499	-130.608820429473	-162.854230472656	-342.142252575961	7.57579760558918e-214	1.08488831959434e-24	3.07417169928056e-112	AIC_Exponential	BIC_Exponential
Successful	GCF_900187185.1_50618_E01	Hydrogen bonds	7.26623942126821	0.20262139491627	6.53956884515184	-193.519791573968	-210.564320334945	-407.445575537415	-188.329551873699	-202.778960784541	-397.065096136876	2.05892646180829e-226	2.63014860411538e-24	6.94873462569804e-114	AIC_Exponential	BIC_Exponential
Successful	GCF_900187195.1_51485_F01	Hydrogen bonds	7.13596185980603	0.171412544003564	6.62666808694373	-240.740174772093	-267.303077056006	-437.146586939316	-235.549935071824	-259.517717505602	-426.766107538778	5.92847800373657e-231	1.36552633923899e-21	2.27965230268259e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_900187205.1_52191_D01	Hydrogen bonds	7.92248264511892	0.228209742368716	7.31142420544101	-247.712038112333	-258.770514381731	-458.112415779818	-242.521798412064	-250.985154831328	-447.731936379279	2.75315526260531e-241	9.40330859148612e-24	1.14233787875069e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_900187215.1_52295_D01	Hydrogen bonds	7.96875114547647	0.187105571431248	7.36522081203474	-220.838706904866	-246.480575052016	-431.562446357951	-215.648467204596	-238.695215501612	-421.181966957412	6.46227292133327e-235	8.40514723946221e-24	3.58181782562962e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_900187225.1_51881_G01	Hydrogen bonds	7.16049645368513	0.161793378758035	6.6634575568359	-237.72889364541	-271.58161879837	-432.315262598734	-232.538653945141	-263.796259247966	-421.934783198195	1.08830084034004e-229	2.68517989807543e-21	8.54092003514016e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_900187235.1_52184_D01	Hydrogen bonds	7.95284547972021	0.181290485079268	7.38574082908723	-225.985925050899	-248.286035531137	-414.764001587221	-220.79568535063	-240.500675980733	-404.383522186683	4.11742793172338e-231	1.77265246311628e-20	6.97642364724841e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_900187245.1_51470_D02	Hydrogen bonds	7.22254895667959	0.162594010951046	6.6730685565347	-206.756627424267	-234.078947989809	-349.457142092921	-201.566387723998	-226.293588439405	-339.076662692382	1.24832126626565e-212	3.46558167690755e-14	1.46306172580135e-110	AIC_Exponential	BIC_Exponential
Successful	GCF_900187255.1_51184_F02	Hydrogen bonds	7.39637990565498	0.171285345930305	6.42103764310377	-109.594462059393	-139.926657283074	-332.102513137367	-104.404222359124	-132.14129773267	-321.722033736829	2.91779472925282e-210	1.24692971273321e-25	9.5533277803428e-106	AIC_Exponential	BIC_Exponential
Successful	GCF_900187265.1_52295_G01	Hydrogen bonds	8.07074538622483	0.219592625689375	7.69693720738781	-342.162154578222	-356.550889896334	-552.016317913209	-336.971914877953	-348.76553034593	-541.63583851267	1.12888426979638e-261	1.11414303944255e-23	7.31672863104738e-145	AIC_Exponential	BIC_Exponential
Successful	GCF_900187275.1_51765_F01	Hydrogen bonds	7.24455602238468	0.1866733905306	6.6282815112793	-214.090094553646	-236.031696215457	-414.510389633239	-208.899854853376	-228.246336665053	-404.1299102327	2.48281178631184e-227	3.22663185055724e-22	9.91970441468381e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_900187285.1_51342_C02	Hydrogen bonds	7.33385213979415	0.174747740127465	6.66090673989245	-185.463518530796	-212.986060512584	-377.159344553393	-180.273278830527	-205.20070096218	-366.778865152855	1.44360595165879e-219	6.95916506915142e-21	4.11414084505687e-114	AIC_Exponential	BIC_Exponential
Successful	GCF_900187295.1_52191_E01	Hydrogen bonds	7.73866155005729	0.213840272930824	7.24769005823684	-278.532532785919	-290.50661382007	-462.841212680674	-273.34229308565	-282.721254269666	-452.460733280136	5.26091641739706e-241	7.72826208318496e-20	1.19409016399511e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_900187305.1_51470_F02	Hydrogen bonds	7.5899735427769	0.207201578629308	6.75958738414261	-172.38080058449	-195.376686526527	-415.221748400666	-167.190560884221	-187.591326976123	-404.841269000128	5.61689744882748e-230	5.35916999421845e-29	2.31229691761456e-116	AIC_Exponential	BIC_Exponential
Successful	GCF_900187315.1_52087_C01	Hydrogen bonds	7.10906285040849	0.179071435518801	6.63726771789705	-259.356526634841	-282.032268993268	-437.859255327494	-254.166286934572	-274.246909442864	-427.478775926955	3.15083289958684e-231	5.43560721368892e-19	1.39574706183239e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_900187345.1_42650_A02	Hydrogen bonds	8.07670862306933	0.148069889482506	7.41349231674289	-147.519464127719	-176.643207054833	-264.192593401155	-142.32922442745	-168.85784750443	-253.812114000617	1.2479685052217e-198	4.52599827118134e-11	6.77448663450788e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_900187355.1_51342_E02	Hydrogen bonds	7.24206486273248	0.151740181281138	6.87079514849991	-278.83701838491	-301.512712433159	-425.230711021725	-273.64677868464	-293.727352882755	-414.850231621187	3.21078937053202e-228	1.21336952413267e-14	2.61760258143994e-129	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900196735.1_Lactobacillus_bulgaricus_ACA-DC_87	Hydrogen bonds	7.56191779907182	NA	6.99049558723693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900198195.1_Tjejuense_V1	Hydrogen bonds	6.92300160991226	0.183779053759173	6.46880108702381	-276.208309410154	-297.161301466695	-491.656689312393	-271.018069709885	-289.375941916291	-481.276209911854	1.3138906427236e-241	1.50561373013286e-24	1.06131554163708e-133	AIC_Exponential	BIC_Exponential
Successful	GCF_900199375.1_G142160_polished_assembly_ID17483	Hydrogen bonds	8.02450721824945	0.157133812904274	7.48411934799373	-218.277742507291	-245.096703045875	-416.93117126076	-213.087502807022	-237.311343495471	-406.550691860221	5.42151180993876e-231	6.52402250800243e-22	1.91720602817408e-130	AIC_Exponential	BIC_Exponential
Successful	GCF_900205255.1_1554	Hydrogen bonds	7.59348059222413	0.188385421134005	6.90720765826129	-199.101755640165	-229.620199701879	-450.759036537089	-193.911515939896	-221.834840151476	-440.378557136551	5.65742907936239e-237	1.6983885556742e-30	6.51453435546142e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_900205265.1_lupe_GEN0059_5	Hydrogen bonds	7.59371100661533	0.18890312511562	6.90817620842578	-199.676737778898	-229.979764237858	-450.852117915497	-194.486498078629	-222.194404687454	-440.471638514959	5.19726481755067e-237	2.04816168824844e-30	8.10069672807224e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_900205275.1_403Ty	Hydrogen bonds	7.59821166339809	0.187357372173508	6.91259682075159	-198.651696099841	-230.527077302819	-451.805890238803	-193.461456399572	-222.741717752416	-441.425410838264	3.45095390230389e-237	9.44385065354264e-31	2.17937527568363e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_900205295.1_E98-3139	Hydrogen bonds	7.59614256134253	0.190420625660278	6.90358640602406	-198.362305729178	-229.457151956508	-445.61248363322	-193.172066028909	-221.671792406104	-435.232004232682	5.76088482175341e-236	9.55979809528377e-30	2.1536941287909e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_900205745.1_Lf_IMDO_130101	Hydrogen bonds	7.59687256113793	0.168651238092366	6.84028781011342	-157.071779273481	-188.694324776658	-350.780471944311	-151.881539573212	-180.908965226254	-340.399992543773	3.05928166620698e-215	3.57102051575597e-21	1.90404858934032e-111	AIC_Exponential	BIC_Exponential
Successful	GCF_900209925.1_EH1	Hydrogen bonds	7.1910105929307	0.156556487049426	6.70040620235653	-232.630400227163	-255.734664012961	-406.582514380136	-227.440160526894	-247.949304462558	-396.202034979598	3.26171896580391e-224	2.55293753136093e-18	7.55426826345795e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_900217235.1_DPRO_PRJEB22548_v1	Hydrogen bonds	7.61713920807094	0.163969835450181	7.0084700841063	-196.672901326158	-223.475463751691	-380.112984907692	-191.482661625889	-215.690104201287	-369.732505507154	2.33985543232004e-221	1.11377962292009e-19	7.40338721610483e-119	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900231165.1_HDIA1	Hydrogen bonds	7.95025438100622	NA	7.69316933889743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900231475.1_LMNC088_complete_genome	Hydrogen bonds	7.1556367734785	0.16381113251691	6.6561262917361	-239.290074144946	-273.330382466638	-440.133972624439	-234.099834444677	-265.545022916234	-429.7534932239	2.15057443557219e-231	3.03349020134087e-22	6.38210914839826e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_900231485.1_JF5861_complete_genome	Hydrogen bonds	7.16107765462431	0.163489506165434	6.65356704633248	-235.982250347458	-269.695986440194	-438.142657744639	-230.792010647189	-261.910626889791	-427.7621783441	5.43183414587132e-231	1.91188895109248e-22	1.30803890067577e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_900232105.1_Kuenenia_stuttgartiensis_MBR1	Hydrogen bonds	7.27142448375984	0.125800168484811	6.82471323501843	-228.254566997797	-262.782994524819	-421.40440256131	-223.064327297528	-254.997634974415	-411.023923160771	6.31046546290204e-226	6.20679932166026e-21	1.89335138361122e-135	AIC_Exponential	BIC_Exponential
Successful	GCF_900233005.1_Vibrio_tapetis_CECT4600	Hydrogen bonds	7.33877987713777	0.19980971351529	6.827918562924	-261.688397490369	-279.47792525802	-456.441294675656	-256.4981577901	-271.692565707616	-446.060815275118	4.29735591315175e-237	2.23802206225275e-21	3.81092745715502e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_900234345.1_FLEC01_assembly_v1	Hydrogen bonds	7.27032000387878	0.155037064369467	6.73789891718792	-213.702092989278	-238.131017824431	-382.871048065938	-208.511853289008	-230.345658274027	-372.490568665399	1.33972946633353e-219	1.20112280046789e-17	1.09749191501247e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_900234355.1_JOUY64_assembly_v1	Hydrogen bonds	7.26329684660642	0.159639246476514	6.71935463910572	-213.399488242313	-237.147505725346	-384.127884205294	-208.209248542044	-229.362146174942	-373.747404804756	4.90133271042816e-220	7.20151403535469e-18	8.85751325056013e-119	AIC_Exponential	BIC_Exponential
