Modeling	Genome	Element	Carrying_capacity	Rate	Initial_cost	AIC_Uniform	AIC_Linear	AIC_Exponential	BIC_Uniform	BIC_Linear	BIC_Exponential	P_Carrying_capacity	P_Rate	P_Initial_cost	Best_AIC	Best_BIC
Successful	GCF_002105635.1_ASM210563v1	Hydrogen bonds	7.15583649916957	0.166661136082112	6.65495168017153	-241.24941606702	-273.435276043293	-443.667898823744	-236.059176366751	-265.64991649289	-433.287419423205	2.94660633361301e-232	1.72275607656434e-22	5.55309989966287e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_002105655.1_ASM210565v1	Hydrogen bonds	7.16043861008522	0.161331467014565	6.65984398150324	-236.696555480098	-269.484192578515	-436.536143519872	-231.506315779829	-261.698833028111	-426.155664119334	1.47587125965563e-230	4.35885928603192e-22	8.59790470986854e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_002105675.1_ASM210567v1	Hydrogen bonds	7.1604601951224	0.162547119053563	6.66230811438957	-238.522695933899	-272.457320787468	-437.294317102914	-233.33245623363	-264.671961237064	-426.913837702376	9.03830742228468e-231	6.2905746258851e-22	1.17034124303713e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_002105695.1_ASM210569v1	Hydrogen bonds	7.15954472607983	0.164934249303797	6.65563626273223	-237.3072438196	-269.427026933211	-430.790218169568	-232.11700411933	-261.641667382808	-420.40973876903	1.70109650046159e-229	3.84387437534122e-21	1.03759564616425e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_002105715.1_ASM210571v1	Hydrogen bonds	7.15600481105442	0.164871953453418	6.6626143822739	-242.952703421885	-275.121370382039	-445.709471585971	-237.762463721616	-267.336010831635	-435.328992185432	1.29113660030223e-232	1.53656581926803e-22	7.66415849405131e-130	AIC_Exponential	BIC_Exponential
Successful	GCF_002105735.1_ASM210573v1	Hydrogen bonds	7.56471555571305	0.209290101977612	6.86686152615488	-210.110816519877	-232.35835338582	-452.54024078782	-204.920576819608	-224.572993835416	-442.159761387282	9.24794974278427e-238	6.02481029251834e-29	1.39772081126755e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_002105755.1_ASM210575v1	Hydrogen bonds	8.06568222254726	0.210997206915936	7.66631715602963	-322.456338855342	-338.321729312469	-530.910992557902	-317.266099155073	-330.536369762065	-520.530513157364	5.23379818944513e-257	1.83709583832728e-23	2.9945989546363e-142	AIC_Exponential	BIC_Exponential
Successful	GCF_002105775.1_ASM210577v1	Hydrogen bonds	8.26264584987383	-0.0388387004523714	8.26195134748263	-361.327354112617	-361.71179545301	-362.662087863336	-356.137114412347	-353.926435902606	-352.281608462797	1.29655344997681e-186	0.391773106724373	5.97484337726593e-199	AIC_Exponential	BIC_Uniform
Successful	GCF_002108455.1_ASM210845v1	Hydrogen bonds	7.61546686848128	0.207527443802682	6.89498587734322	-203.04005365529	-225.483007367947	-455.107926631607	-197.849813955021	-217.697647817543	-444.727447231068	1.55443280435564e-238	1.44289216140532e-30	8.8841701783816e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_002109325.1_ASM210932v1	Hydrogen bonds	7.26522153425543	0.172117159351627	6.75763256565494	-247.282679839004	-280.578811367047	-487.33482239071	-242.092440138734	-272.793451816644	-476.95434299017103	2.68203360361401e-242	1.61070099266204e-28	1.68727723810973e-137	AIC_Exponential	BIC_Exponential
Successful	GCF_002109345.1_ASM210934v1	Hydrogen bonds	7.3138453482749	0.127518236759904	6.95897921175872	-268.86418750386	-297.34047561947	-423.81420752613	-263.673947803591	-289.555116069066	-413.433728125591	7.8592565999577e-227	1.23490072453937e-15	8.42542883609825e-136	AIC_Exponential	BIC_Exponential
Successful	GCF_002109365.1_ASM210936v1	Hydrogen bonds	7.36305715801463	0.149823601322092	6.80835941148597	-212.506165115632	-258.463903438721	-470.783817402602	-207.315925415363	-250.678543888317	-460.403338002064	2.2468882394954e-238	1.52189897835333e-31	5.66212148415389e-140	AIC_Exponential	BIC_Exponential
Successful	GCF_002109385.1_ASM210938v1	Hydrogen bonds	7.15542722468452	0.151372239953941	6.81446233601761	-308.443767694466	-342.284919309031	-522.668162141754	-303.253527994197	-334.499559758627	-512.287682741216	3.20515138205354e-248	2.75791995941683e-24	2.12146823743407e-149	AIC_Exponential	BIC_Exponential
Successful	GCF_002109405.1_ASM210940v1	Hydrogen bonds	7.38204974536654	0.1640039190392	6.79177775720146	-203.014345025596	-227.54911038039	-388.137528303087	-197.824105325327	-219.763750829987	-377.757048902549	9.66356322848038e-222	6.45381596196098e-20	3.13615726375702e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_002109425.1_ASM210942v1	Hydrogen bonds	7.37939333424099	0.164233375326096	6.78578154247937	-202.932746553249	-226.192932123056	-393.318294632048	-197.74250685298	-218.407572572653	-382.93781523151	7.94533298355179e-223	1.09366063479008e-20	3.02113709119213e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_002110945.1_ASM211094v1	Hydrogen bonds	8.06408184385447	0.216473293654368	7.32317209322445	-203.687747099684	-216.81167176598	-450.068751004744	-198.497507399415	-209.026312215576	-439.688271604206	4.50045426138709e-240	1.31368808411963e-29	3.33201512248866e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_002110965.1_ASM211096v1	Hydrogen bonds	8.06316122855113	0.214542297837464	7.32445716507088	-202.847976112441	-215.736898744743	-447.990677426699	-197.657736412172	-207.951539194339	-437.61019802616	1.37800997857125e-239	2.12119583835337e-29	3.62529918326388e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_002111005.1_ASM211100v1	Hydrogen bonds	8.06831573449247	0.217113255010462	7.31518995355589	-201.119675078595	-214.26621281475	-452.033425367167	-195.929435378325	-206.480853264346	-441.652945966628	1.60092670679877e-240	2.23698275208578e-30	1.65257505951854e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_002111025.1_ASM211102v1	Hydrogen bonds	8.06686363320506	0.215794765385936	7.32237798103571	-202.290648350638	-214.884004984137	-449.538094639634	-197.100408650369	-207.098645433733	-439.157615239095	5.83738584849043e-240	9.36974893484686e-30	2.99578878855919e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_002111045.1_ASM211104v1	Hydrogen bonds	8.06456937578141	0.216972482333454	7.32044178771127	-203.212449760757	-216.883233277669	-450.467751633884	-198.022210060488	-209.097873727266	-440.087272233346	3.59583885345522e-240	9.34858934120784e-30	3.46576306580616e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_002111085.1_ASM211108v1	Hydrogen bonds	8.06721100496895	0.216392848334584	7.32442510105857	-203.322016027258	-216.445232770938	-452.205198453711	-198.131776326988	-208.659873220534	-441.824719053172	1.54584810169122e-240	4.94593124158614e-30	1.09793349069269e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_002111105.1_ASM211110v1	Hydrogen bonds	8.07045929006939	0.216280227956971	7.32511710902759	-202.52179953862	-216.28624380451	-451.333990149057	-197.33155983835	-208.500884254106	-440.953510748519	2.28331251920974e-240	5.09705612816297e-30	1.52202481056098e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_002111125.1_ASM211112v1	Hydrogen bonds	8.06228525480545	0.215381957240225	7.3287140639961	-205.266240821517	-218.722724850299	-454.984167461381	-200.076001121248	-210.937365299895	-444.603688060843	4.48303380798131e-241	3.56338075938298e-30	1.8763227762013e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_002111145.1_ASM211114v1	Hydrogen bonds	8.07180836984928	0.216987639105424	7.32664768486961	-203.041911979027	-216.840292624998	-451.565262280733	-197.851672278758	-209.054933074594	-441.184782880194	1.93636648932122e-240	5.71464940277021e-30	1.88394163806415e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_002111165.1_ASM211116v1	Hydrogen bonds	8.06759824533775	0.214753343170205	7.32289947035706	-201.885741164248	-215.837403074685	-453.820807275446	-196.695501463979	-208.052043524282	-443.440327874908	7.66235219979791e-241	1.49367285357544e-30	2.26337135353718e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_002111205.1_ASM211120v1	Hydrogen bonds	8.07024798228559	0.21556425839493	7.32240121134135	-201.307037760711	-214.842598082068	-449.865588168906	-196.116798060441	-207.057238531665	-439.485108768368	4.84469607667383e-240	5.61803271083879e-30	2.19261731237073e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_002111245.1_ASM211124v1	Hydrogen bonds	8.06825976210245	0.216594784148113	7.32635669178585	-203.906268823823	-217.23089117566	-455.192887932649	-198.716029123553	-209.445531625256	-444.812408532111	3.54824692250573e-241	1.92873058494385e-30	2.82076161011958e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_002111265.1_ASM211126v1	Hydrogen bonds	8.06677921845355	0.216948962282357	7.32414146764521	-203.531894430777	-216.313836673319	-449.837042684346	-198.341654730508	-208.528477122916	-439.456563283807	4.7594835900841e-240	1.35445357940292e-29	4.53413070475587e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_002111305.1_ASM211130v1	Hydrogen bonds	8.06596213722675	0.215208515407143	7.32449532337701	-203.182663686518	-217.057339805725	-456.008825011483	-197.992423986249	-209.271980255321	-445.628345610945	2.63890869635502e-241	1.04943889265475e-30	1.00057932490288e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_002111325.1_ASM211132v1	Hydrogen bonds	8.07088423446283	0.217796390163608	7.31767103633718	-201.700366743794	-214.903841218213	-454.224361431238	-196.510127043525	-207.118481667809	-443.843882030699	5.18250031960196e-241	1.18991688015923e-30	7.7193102858974e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_002111345.1_ASM211134v1	Hydrogen bonds	8.07265382128358	0.214309157355051	7.32355841861638	-200.092962876499	-213.635291485976	-448.816241235832	-194.902723176229	-205.849931935572	-438.435761835294	8.3670512328157e-240	5.27084484051983e-30	1.92778912749033e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_002111365.1_ASM211136v1	Hydrogen bonds	8.06612525796672	0.215535142706479	7.32216755062637	-202.534960519902	-215.928393410584	-453.19303697879	-197.344720819633	-208.14303386018	-442.812557578251	1.0145513056303e-240	2.46922988458543e-30	4.55535350756089e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_002111385.1_ASM211138v1	Hydrogen bonds	8.06461973649083	0.214646379340793	7.3250385333168	-202.705854790418	-216.194279873927	-448.200064247953	-197.515615090149	-208.408920323523	-437.819584847414	1.21703410082725e-239	1.85140605733296e-29	3.38457357076674e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_002111405.1_ASM211140v1	Hydrogen bonds	7.26370060806283	0.181912587304152	6.54549379858222	-181.738195195716	-211.48955326274	-405.580711833914	-176.547955495446	-203.704193712336	-395.200232433376	2.14812542869465e-225	7.20951693798567e-26	4.95403254481505e-118	AIC_Exponential	BIC_Exponential
Successful	GCF_002113805.1_ASM211380v1	Hydrogen bonds	7.42095009764903	0.14926954240787	6.82147308453403	-197.808255106934	-243.134815421874	-481.552174329131	-192.618015406665	-235.34945587147	-471.171694928592	6.2169843174044e-241	5.0017416722268e-36	1.10623064574379e-142	AIC_Exponential	BIC_Exponential
Successful	GCF_002113825.1_ASM211382v1	Hydrogen bonds	7.59456275737419	0.19301824797917	6.95113768896006	-212.867188974666	-238.425961136493	-433.265512219463	-207.676949274396	-230.64060158609	-422.885032818925	1.93497294402213e-233	2.49349662982977e-25	3.25525480021978e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_002113845.2_ASM211384v2	Hydrogen bonds	7.14213975687876	0.145748639708339	6.77477014850763	-283.056349478582	-314.359376371533	-461.142648781399	-277.866109778313	-306.574016821129	-450.76216938086	6.93748254711494e-235	7.23290291763039e-19	8.40496963800705e-138	AIC_Exponential	BIC_Exponential
Successful	GCF_002113865.1_ASM211386v1	Hydrogen bonds	7.73280416926038	0.188138132724278	6.89153167948713	-158.647973431098	-191.558682556178	-437.583218876152	-153.457733730829	-183.773323005775	-427.202739475613	6.21076868498689e-235	2.93354382331998e-35	5.92920498342023e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_002116715.2_ASM211671v2	Hydrogen bonds	7.55730095897928	0.211417323685356	6.85178752518292	-208.815431031349	-229.762089893119	-445.484027880672	-203.62519133108	-221.976730342715	-435.103548480134	2.770200340075e-236	5.50782333291133e-28	1.30597216396827e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_002116735.1_ASM211673v1	Hydrogen bonds	7.73955792688306	0.173206775976744	7.21860164820581	-242.033877069153	-268.03775754903	-469.03682116424	-236.843637368884	-260.252397998626	-458.656341763702	3.99264099575241e-241	2.1834884560791e-26	4.94600015123968e-136	AIC_Exponential	BIC_Exponential
Successful	GCF_002116755.1_ASM211675v1	Hydrogen bonds	7.98160451272711	0.243973936784014	7.64736478958782	-366.656902344107	-372.812491007059	-504.69303553143	-361.466662643838	-365.027131456655	-494.312556130892	1.02447792955268e-251	1.25360243899899e-13	2.3385217815898e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_002116775.1_ASM211677v1	Hydrogen bonds	7.98212479456415	0.242606068166274	7.64943962631423	-365.338413425372	-371.623767870375	-499.182617829617	-360.148173725103	-363.838408319971	-488.802138429079	1.55393863872495e-250	4.03474845218506e-13	1.76331181338425e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_002116795.1_ASM211679v1	Hydrogen bonds	7.9818167847708	0.244191783340831	7.64860169861887	-365.651982477948	-371.750167878988	-498.227531355062	-360.461742777679	-363.964808328584	-487.847051954523	2.32823182741582e-250	5.74460809406782e-13	5.90611996753617e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_002116815.1_ASM211681v1	Hydrogen bonds	7.98126768827583	0.243812125689123	7.65503843125571	-370.313567106262	-375.890681343805	-504.75097955648	-365.123327405993	-368.105321793402	-494.370500155942	1.00526140296842e-251	3.42288767262744e-13	2.14518517325988e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_002116835.1_ASM211683v1	Hydrogen bonds	7.98181007193359	0.245735497906071	7.64434863553152	-363.985404315632	-369.718203021127	-496.170502023365	-358.795164615363	-361.932843470723	-485.790022622827	5.94861581523917e-250	6.4140682347281e-13	3.26519437423548e-127	AIC_Exponential	BIC_Exponential
Successful	GCF_002116855.1_ASM211685v1	Hydrogen bonds	7.98189630778404	0.244414504466798	7.64857780240826	-365.622265568799	-371.594121122872	-497.846690380174	-360.432025868529	-363.808761572468	-487.466210979635	2.77350509875426e-250	6.32611600082509e-13	7.87273559280588e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_002116885.1_ASM211688v1	Hydrogen bonds	7.76946672661236	0.189397781597255	6.87894743793084	-147.673652030355	-181.188639841996	-425.7629186042	-142.483412330086	-173.403280291593	-415.382439203662	1.12559427055693e-232	4.18843246480227e-35	2.1788641007743e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_002116905.1_ASM211690v1	Hydrogen bonds	8.12598244157726	0.275175779122641	7.47812126002481	-266.853368448072	-273.641629055688	-480.707956894367	-261.663128747803	-265.856269505285	-470.327477493828	7.326666529381e-248	3.17744966037041e-24	3.43219931765383e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_002116925.1_ASM211692v1	Hydrogen bonds	7.21449804472492	0.201081365467706	6.80523526211284	-300.390928320849	-313.85247287738	-457.041321802708	-295.20068862058	-306.067113326976	-446.66084240217	1.49721031161481e-236	5.07396927395991e-16	2.91877379293361e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_002116955.1_ASM211695v1	Hydrogen bonds	7.36612679285863	0.166452483386417	6.77671518442485	-205.260299111463	-228.546412120934	-390.392120906286	-200.070059411194	-220.76105257053	-380.011641505748	3.15302208422291e-222	6.37641028215358e-20	4.97151107756433e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_002117005.1_ASM211700v1	Hydrogen bonds	7.44719852267931	0.127891073595028	6.73350076652692	-137.636056458087	-177.203336812778	-353.407053811837	-132.445816757817	-169.417977262374	-343.026574411299	1.03487742794411e-212	2.09723844938834e-24	2.26304910276112e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_002117085.1_ASM211708v1	Hydrogen bonds	7.08828920299191	0.203835534074275	6.55873566303577	-255.676256583265	-269.295199793289	-442.277386772182	-250.486016882996	-261.509840242885	-431.896907371643	9.16017062473499e-233	3.57278570408544e-20	7.3581143264232e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_002117105.1_ASM211710v1	Hydrogen bonds	7.47901087374378	0.171207815950058	6.95112210045625	-233.908643768593	-251.083113010613	-431.995935094648	-228.718404068324	-243.29775346021	-421.615455694109	8.07120851116217e-232	7.3975139381513e-22	2.7396446774688e-127	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_002117145.1_ASM211714v1	Hydrogen bonds	7.21154527688616	NA	6.95985176034589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_002117165.1_ASM211716v1	Hydrogen bonds	7.42093980918828	0.148913061344926	6.82481148930624	-198.568154412004	-243.941317627666	-480.638931195151	-193.377914711735	-236.155958077263	-470.258451794613	1.00981091199741e-240	1.00026185428308e-35	1.3954899797915e-142	AIC_Exponential	BIC_Exponential
Successful	GCF_002117185.1_ASM211718v1	Hydrogen bonds	7.15740714237177	0.160777924438018	6.64455925798231	-221.146934599945	-241.784631485486	-369.865707716698	-215.956694899676	-233.999271935082	-359.485228316159	1.78340232860281e-216	5.93741043230315e-15	6.54730009198745e-115	AIC_Exponential	BIC_Exponential
Successful	GCF_002117205.1_ASM211720v1	Hydrogen bonds	7.37964350640246	0.183627429054581	6.79445091107215	-229.325007857314	-259.028304629173	-496.421955160517	-224.134768157045	-251.242945078769	-486.041475759978	2.94600694589104e-245	3.5504616296781e-33	2.15239243028202e-137	AIC_Exponential	BIC_Exponential
Successful	GCF_002117225.1_ASM211722v1	Hydrogen bonds	7.41017191524255	0.175038957352996	6.83438527481971	-215.558345616008	-239.935972239981	-393.26091811226	-210.368105915739	-232.150612689577	-382.880438711722	2.05569973027889e-223	7.15736440497429e-19	7.20718192872196e-118	AIC_Exponential	BIC_Exponential
Successful	GCF_002117245.1_ASM211724v1	Hydrogen bonds	7.37095649805006	0.167443691998101	6.77430050298066	-202.782925922362	-225.686658819847	-383.468651790167	-197.592686222093	-217.901299269443	-373.088172389629	7.76201640102429e-221	2.75304776992956e-19	2.28248651443707e-117	AIC_Exponential	BIC_Exponential
Successful	GCF_002117265.1_ASM211726v1	Hydrogen bonds	7.36845796310648	0.16657294259411	6.77608239218282	-203.41317076945	-226.219319019057	-383.246333151514	-198.222931069181	-218.433959468653	-372.865853750976	9.67484038364369e-221	3.65109355384833e-19	1.62844608007228e-117	AIC_Exponential	BIC_Exponential
Successful	GCF_002117285.1_ASM211728v1	Hydrogen bonds	7.38125408447743	0.164271199467643	6.78458899837526	-202.0777160307	-228.025055750463	-393.492022605266	-196.887476330431	-220.239696200059	-383.111543204728	7.1097662702023e-223	7.70927442953673e-21	2.77443769507981e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_002117305.1_ASM211730v1	Hydrogen bonds	7.37440679365096	0.16847585548962	6.77656562635155	-204.536646861226	-227.265558966317	-392.890567894298	-199.346407160957	-219.480199415913	-382.510088493759	7.00480608812964e-223	2.13028766680673e-20	4.04053260723623e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_002117325.1_ASM211732v1	Hydrogen bonds	7.4111542479626	0.174489259123589	6.83799767032906	-215.310869068795	-239.610639336229	-389.008813681646	-210.120629368526	-231.825279785825	-378.628334281108	1.668980795791e-222	2.61198716548722e-18	4.13188759995375e-117	AIC_Exponential	BIC_Exponential
Successful	GCF_002117345.1_ASM211734v1	Hydrogen bonds	7.39519897414654	0.176954402037073	6.81648708020826	-217.599839068605	-241.104734587927	-404.279255355904	-212.409599368336	-233.319375037523	-393.898775955366	1.02107100190109e-225	3.65408371727514e-20	1.18513048109947e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_002117375.1_ASM211737v1	Hydrogen bonds	7.39359203866188	0.176693621191377	6.81669422637725	-216.364045815673	-239.494214600849	-393.667340915974	-211.173806115404	-231.708855050445	-383.286861515436	1.82648700730157e-223	8.10332068960914e-19	1.77315389789002e-117	AIC_Exponential	BIC_Exponential
Successful	GCF_002117405.1_ASM211740v1	Hydrogen bonds	7.93143713498676	0.192901082136864	7.54036696863855	-296.163946502906	-303.049159152013	-425.740912421479	-290.973706802637	-295.263799601609	-415.36043302094	1.08622978099163e-233	1.2247982833759e-12	1.95750970537792e-123	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_002117425.1_ASM211742v1	Hydrogen bonds	8.02824054149223	NA	7.80095465393795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_002117445.1_ASM211744v1	Hydrogen bonds	7.90552056053731	0.197000721982317	7.3522084434952	-236.432788594638	-248.780035766668	-393.322058250532	-231.242548894369	-240.994676216264	-382.941578849993	7.92887798519248e-227	4.75049656345115e-16	1.31306449102489e-115	AIC_Exponential	BIC_Exponential
Successful	GCF_002117485.1_ASM211748v1	Hydrogen bonds	7.86294227505894	0.17264576139688	7.31698871116539	-225.52851545067	-245.707589263593	-405.370854800495	-220.3382757504	-237.922229713189	-394.990375399957	2.3475502250166e-228	3.44104676148392e-19	1.92304093802337e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_002117725.1_ASM211772v1	Hydrogen bonds	7.87144439673709	0.172847366814726	7.32677624967348	-227.010760701699	-245.967793884569	-411.573967530121	-221.82052100143	-238.182434334165	-401.193488129582	1.02716682350484e-229	7.22785052488772e-20	9.62784338382776e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_002117815.2_ASM211781v2	Hydrogen bonds	8.09103254610817	0.221450532637633	7.74301694091934	-332.594555435939	-334.218282452036	-442.584332949435	-327.40431573567	-326.432922901632	-432.203853548897	8.8884607574377e-239	2.04321194176043e-10	1.46384934105406e-121	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_002117875.1_ASM211787v1	Hydrogen bonds	7.59635974304069	NA	7.34689507494647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_002118095.1_ASM211809v1	Hydrogen bonds	7.5579737996454	0.213012432788978	6.85097069176507	-210.151776034521	-232.403940796181	-454.056458556302	-204.961536334252	-224.618581245778	-443.675979155764	3.94792164713086e-238	3.42657382421881e-29	4.45490701757217e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_002119445.1_ASM211944v1	Hydrogen bonds	7.07159927875085	0.156490831203713	6.73259561433442	-310.705939422769	-337.500638350611	-502.509073292191	-305.5156997225	-329.715278800207	-492.128593891653	9.84008122864547e-244	6.99549403189379e-21	2.19808480794282e-143	AIC_Exponential	BIC_Exponential
