Modeling	Genome	Element	Carrying_capacity	Rate	Initial_cost	AIC_Uniform	AIC_Linear	AIC_Exponential	BIC_Uniform	BIC_Linear	BIC_Exponential	P_Carrying_capacity	P_Rate	P_Initial_cost	Best_AIC	Best_BIC
Successful	GCF_000755985.1_ASM75598v1	Hydrogen bonds	8.04659688187303	0.207714108235217	7.2807837298173	-192.388636975862	-209.563858007781	-462.009334219589	-187.198397275592	-201.778498457377	-451.628854819051	2.74354108049171e-242	1.25578941260581e-33	1.76833618583535e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_000756005.1_ASM75600v1	Hydrogen bonds	8.03410501077438	0.246322807117267	7.21713037706213	-203.248856866682	-215.03606612716	-447.601947287992	-198.058617166413	-207.250706576757	-437.221467887454	5.65315494490322e-240	3.12112752367725e-29	1.64302365936646e-117	AIC_Exponential	BIC_Exponential
Successful	GCF_000756025.1_ASM75602v2	Hydrogen bonds	8.08260411285656	0.214187446744428	7.37526126581369	-210.210405838539	-224.330121255707	-440.455851947523	-205.02016613827	-216.544761705303	-430.075372546985	4.27186821709097e-238	6.30494527726053e-27	9.48601316922262e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_000756045.1_ASM75604v1	Hydrogen bonds	7.92170822971219	0.222965551938731	7.18054734305634	-209.584559895672	-224.890336116652	-477.479372388177	-204.394320195403	-217.104976566248	-467.098892987639	3.04855645031301e-245	2.57489915440666e-33	7.11008844207907e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_000756065.1_ASM75606v1	Hydrogen bonds	8.07049411639207	0.21650219332144	7.32257620736707	-201.962688530653	-216.128755191174	-450.687781693384	-196.772448830383	-208.343395640771	-440.307302292846	3.08801932694033e-240	5.25835028397386e-30	2.30962228765599e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_000756085.1_ASM75608v1	Hydrogen bonds	8.0710912297505	0.21733188082122	7.32290699818618	-202.519699663802	-216.319604837817	-451.91306925142	-197.329459963533	-208.534245287414	-441.532589850881	1.62195857121601e-240	4.05786503914314e-30	1.89071234161937e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_000756125.1_ASM75612v1	Hydrogen bonds	8.07617205460836	0.217889971944949	7.32879567757692	-203.09154807914	-216.357107800063	-452.015927920727	-197.90130837887	-208.571748249659	-441.635448520189	1.41132482597565e-240	4.89318124516254e-30	2.21755391953422e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_000756145.1_ASM75614v1	Hydrogen bonds	8.07568815399101	0.218505267971338	7.32796230703318	-203.384296326263	-216.608333089515	-451.852478287062	-198.194056625993	-208.822973539111	-441.471998886524	1.48930289520069e-240	5.85274252813093e-30	3.24268929105027e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_000756165.1_ASM75616v1	Hydrogen bonds	8.0705268495874	0.220297891235317	7.31384761987129	-201.912509061213	-214.651453716606	-447.670552869548	-196.722269360944	-206.866094166202	-437.290073469009	1.10126063149466e-239	1.6928356031641e-29	6.09465319162814e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_000756185.1_ASM75618v1	Hydrogen bonds	8.07126878622662	0.216860576529583	7.33148700760145	-204.786664949082	-218.562156449692	-457.326752177577	-199.596425248813	-210.776796899288	-446.946272777039	1.19945339546084e-241	1.17945041153306e-30	1.10452362196803e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_000756205.1_ASM75620v1	Hydrogen bonds	7.0089572351163	0.18129847560178	6.62465464072008	-292.484833694475	-313.177664839416	-429.047283834073	-287.294593994206	-305.392305289012	-418.666804433535	7.23296034280202e-229	1.85259421268511e-13	1.2426102541715001e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_000756415.2_ASM75641v3	Hydrogen bonds	7.22063160723144	0.129543348132959	6.89060955570255	-240.513566204523	-256.868161268767	-306.714511295488	-235.323326504254	-249.082801718363	-296.33403189495	8.51135519250487e-202	4.23831443805925e-6	3.77729301716346e-110	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_000756435.2_ASM75643v3	Hydrogen bonds	7.21956060297169	NA	6.93087051938552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_000756465.1_ASM75646v1	Hydrogen bonds	7.58096902565244	0.202064646763038	6.86464235466337	-198.390555866106	-224.260373499334	-429.14323954434	-193.200316165836	-216.47501394893	-418.762760143802	9.7115856530936e-233	5.24649275539358e-27	2.61625587711112e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_000756485.1_ASM75648v1	Hydrogen bonds	7.18217741063205	0.184621099099157	6.58889376896365	-210.186838506472	-232.319561554406	-359.849625717352	-204.996598806203	-224.534202004002	-349.469146316814	2.12783158727765e-215	4.30578710283759e-15	2.2277946311025e-107	AIC_Exponential	BIC_Exponential
Successful	GCF_000756505.1_ASM75650v1	Hydrogen bonds	7.18121402419381	0.177380013301573	6.4510685594645	-168.527783591639	-186.19901226912	-348.247092985409	-163.33754389137	-178.413652718716	-337.866613584871	1.09429307543113e-212	3.60740589277269e-19	1.43558674542377e-106	AIC_Exponential	BIC_Exponential
Successful	GCF_000756525.1_ASM75652v1	Hydrogen bonds	7.98204773135433	0.243016501546244	7.64853851185371	-362.827644747101	-368.302939820988	-490.048135560383	-357.637405046832	-360.517580270584	-479.667656159845	1.28300197274751e-248	2.46093527131715e-12	1.77276943029208e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_000756545.1_ASM75654v1	Hydrogen bonds	7.98117093284599	0.244706912834488	7.65163247447607	-368.338126802972	-373.459977398871	-501.163334740742	-363.147887102702	-365.674617848467	-490.782855340203	5.53637129233769e-251	5.35163120383526e-13	1.84245918207718e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_000756615.1_ASM75661v1	Hydrogen bonds	7.55685699153445	0.143038614238119	6.9975186980363	-206.720760464472	-247.57668046998	-487.696350284629	-201.530520764203	-239.791320919576	-477.315870884091	1.20316015283627e-242	1.63890148743434e-35	2.42718496061602e-146	AIC_Exponential	BIC_Exponential
Successful	GCF_000757015.2_ASM75701v2	Hydrogen bonds	8.07505951292745	0.215880906963021	7.32714020834987	-201.759412299587	-215.685604916341	-453.28667868028	-196.569172599318	-207.900245365937	-442.906199279742	8.56733681252425e-241	1.75338022558539e-30	4.61624272816164e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_000757035.2_ASM75703v2	Hydrogen bonds	8.07124481773293	0.217343104151101	7.32440519585778	-202.855282130048	-215.994564626012	-451.685736092937	-197.665042429778	-208.209205075608	-441.305256692399	1.80612773213049e-240	5.05636480994506e-30	2.12027389744141e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_000757785.1_ASM75778v1	Hydrogen bonds	7.81631303598792	0.189209525955734	6.9246551610574	-147.994766902095	-180.572790049602	-437.448825315265	-142.804527201826	-172.787430499198	-427.068345914726	2.21513542089766e-235	3.7372408780075e-37	3.9148113810691e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_000757795.1_ASM75779v1	Hydrogen bonds	8.12754132091451	0.241902535705957	7.75953005499399	-331.454002650235	-330.441592762681	-433.614207346823	-326.263762949966	-322.656233212278	-423.233727946285	1.81678036920334e-237	1.41462812285512e-9	1.24490956090989e-115	AIC_Exponential	BIC_Exponential
Successful	GCF_000757825.1_ASM75782v1	Hydrogen bonds	7.69175203541103	0.204773586486054	6.87682986530284	-176.794914908314	-204.184232420445	-445.666218887384	-171.604675208045	-196.398872870041	-435.285739486845	6.95329961694801e-237	1.73555696327822e-33	8.15519041575465e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_000757845.1_ASM75784v1	Hydrogen bonds	6.96711321916895	0.144650045808548	6.69961945207803	-320.604368840894	-335.662725142318	-420.473165591225	-315.414129140625	-327.877365591915	-410.092686190687	3.04900392366807e-225	2.67728212312414e-9	1.49098545615868e-128	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_000757865.1_ASM75786v1	Hydrogen bonds	7.08311963371713	NA	6.95820139328689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_000758305.1_ASM75830v1	Hydrogen bonds	7.67049977942286	0.210271149024125	6.85531274598085	-179.740932910519	-203.404820981929	-436.229258438275	-174.55069321025	-195.619461431525	-425.848779037736	6.4336897565945e-235	2.47939275450086e-31	1.48508380922119e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_000758325.1_ASM75832v1	Hydrogen bonds	7.68518771037782	0.211315664953537	6.85157013733723	-176.300392042899	-200.433384242626	-439.506151173414	-171.11015234263	-192.648024692222	-429.125671772876	1.03597420900601e-235	1.71130392470857e-32	4.1669017259232e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_000758345.1_ASM75834v1	Hydrogen bonds	7.74471075475797	0.164819819299754	6.95738655203367	-154.824799850527	-197.039274311869	-440.52875879583	-149.634560150258	-189.253914761465	-430.148279395291	8.78002256270073e-235	1.95612770057945e-36	5.58167897668225e-132	AIC_Exponential	BIC_Exponential
Successful	GCF_000758365.1_ASM75836v1	Hydrogen bonds	7.00450393070089	0.167139540728356	6.63960625990477	-277.488580865842	-299.878898749872	-378.918712964261	-272.298341165573	-292.093539199468	-368.538233563722	9.0468941720073e-218	1.71267088180712e-9	2.02944177156365e-114	AIC_Exponential	BIC_Exponential
Successful	GCF_000758525.1_ASM75852v1	Hydrogen bonds	7.49893094272897	0.149129467563865	6.93347304380726	-210.323206520576	-249.363965532374	-503.393465678764	-205.132966820307	-241.57860598196999	-493.012986278225	5.74594062611662e-246	9.90395339559338e-38	9.0836499059655e-148	AIC_Exponential	BIC_Exponential
Successful	GCF_000758545.1_ASM75854v1	Hydrogen bonds	7.33394335001112	0.169353849936806	6.86976628278154	-265.118456241538	-292.04138417472	-525.335759567417	-259.928216541268	-284.256024624316	-514.955280166879	1.36075969296325e-250	5.89232384279463e-32	1.51540910071686e-146	AIC_Exponential	BIC_Exponential
Successful	GCF_000758565.1_ASM75856v1	Hydrogen bonds	7.56551454251644	0.145893851401333	6.97429427873991	-199.380679098016	-240.079578214095	-511.307417800953	-194.190439397747	-232.294218663691	-500.926938400415	8.00825635596382e-248	3.41303614436835e-41	1.31127009717236e-150	AIC_Exponential	BIC_Exponential
Successful	GCF_000758585.1_ASM75858v1	Hydrogen bonds	7.33157359042012	0.165334458324631	6.89514733208818	-273.113267387546	-299.81547814826	-516.616856634946	-267.923027687276	-292.030118597856	-506.236377234407	1.38283442644076e-248	4.28726653619276e-29	1.14831107224447e-145	AIC_Exponential	BIC_Exponential
Successful	GCF_000758605.1_ASM75860v1	Hydrogen bonds	7.56287305026623	0.145309430721287	6.98278091996911	-202.745765586542	-243.786478929838	-514.48527324669	-197.555525886273	-236.001119379435	-504.104793846152	1.90448249668025e-248	3.75121765235633e-41	2.03601949350359e-151	AIC_Exponential	BIC_Exponential
Successful	GCF_000758625.1_ASM75862v1	Hydrogen bonds	7.58830903900653	0.148448887779587	6.97410589069417	-193.834991928911	-237.430860561413	-508.306209904508	-188.644752228642	-229.645501011009	-497.92573050397	1.87993587296688e-247	1.12018614312439e-41	1.91156430517851e-149	AIC_Exponential	BIC_Exponential
Successful	GCF_000758645.1_ASM75864v1	Hydrogen bonds	7.56847704462047	0.148742486571254	6.97281086773434	-200.600339878263	-242.239886715734	-520.570399036401	-195.410100177994	-234.45452716533	-510.189919635863	6.0577609315743e-250	1.02261760221162e-42	7.50031037362021e-152	AIC_Exponential	BIC_Exponential
Successful	GCF_000758665.1_ASM75866v1	Hydrogen bonds	7.57337314413417	0.147298816010802	6.97407557899824	-197.682607131109	-238.643561688617	-506.987387920927	-192.49236743084	-230.858202138213	-496.606908520389	4.9403533750396e-247	1.03825260625475e-40	2.20583190094877e-149	AIC_Exponential	BIC_Exponential
Successful	GCF_000758685.1_ASM75868v1	Hydrogen bonds	7.64300728912056	0.144630776018496	7.0616417332182	-201.904634067286	-247.824029868307	-516.730260477482	-196.714394367017	-240.038670317904	-506.349781076944	2.54198091580452e-249	1.00620110756432e-41	1.66497116543927e-152	AIC_Exponential	BIC_Exponential
Successful	GCF_000758705.1_ASM75870v1	Hydrogen bonds	7.54897694624558	0.150438909855577	6.96345686039129	-204.312183962803	-242.82382462542	-497.018195714677	-199.121944262534	-235.038465075017	-486.637716314138	5.73643865886801e-245	1.1394833137626e-37	2.28623655472549e-146	AIC_Exponential	BIC_Exponential
Successful	GCF_000758725.1_ASM75872v1	Hydrogen bonds	7.34833045187716	0.157417762703952	6.89732975361224	-261.285728257477	-291.324826050793	-521.002894552789	-256.095488557208	-283.539466500389	-510.622415152251	2.95343154514235e-249	7.72038645712299e-32	1.31038591641099e-148	AIC_Exponential	BIC_Exponential
Successful	GCF_000759375.2_ASM75937v2	Hydrogen bonds	6.83740076205791	0.205153461519115	6.3725258541527	-243.546145179551	-246.901868660949	-323.389341020439	-238.355905479282	-239.116509110545	-313.008861619901	2.87639599694561e-206	2.15095091441185e-7	3.27455225444806e-93	AIC_Exponential	BIC_Exponential
Successful	GCF_000759475.1_ASM75947v1	Hydrogen bonds	7.65516429659286	0.216384946073236	6.91476930775459	-202.749915917416	-226.14136012658	-443.671466531487	-197.559676217147	-218.356000576176	-433.290987130949	1.49743986152485e-236	1.10258579195818e-28	9.93451400427619e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_000759485.1_ASM75948v1	Hydrogen bonds	7.01854532360991	0.233438325777174	6.47146990527032	-251.985397504597	-258.454288375923	-372.108269872688	-246.795157804328	-250.668928825519	-361.727790472149	3.15472465201317e-218	1.57609454169899e-11	1.4211549124963e-98	AIC_Exponential	BIC_Exponential
Successful	GCF_000759515.1_ASM75951v1	Hydrogen bonds	7.01919007109891	0.229154418970876	6.47021386784424	-252.876573771199	-260.667773469355	-385.258352036814	-247.68633407093	-252.882413918951	-374.877872636275	6.44508021389463e-221	5.83695993997874e-13	3.39588310884912e-102	AIC_Exponential	BIC_Exponential
Successful	GCF_000759535.1_ASM75953v1	Hydrogen bonds	7.92851018786405	0.219788557776311	7.32536643688944	-248.179660773653	-266.829196276036	-492.09986676332	-242.989421073384	-259.043836725633	-481.719387362781	2.66527104660499e-248	3.37179026179668e-29	1.38274939284153e-131	AIC_Exponential	BIC_Exponential
Successful	GCF_000759555.1_ASM75955v1	Hydrogen bonds	6.98990595968247	0.174882014560258	6.63062014328175	-303.112609435137	-325.419520358605	-446.248773823086	-297.922369734868	-317.634160808201	-435.868294422548	3.7190569401373e-232	2.92018782915678e-14	1.2609799093333e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_000761115.1_ASM76111v1	Hydrogen bonds	7.08719866091395	0.187127263731522	6.48819197480461	-215.815827304834	-237.013452749359	-390.767371126341	-210.625587604564	-229.228093198955	-380.386891725803	1.97323054003299e-221	1.70643047025016e-18	9.73635295991253e-113	AIC_Exponential	BIC_Exponential
Successful	GCF_000761135.1_ASM76113v1	Hydrogen bonds	7.1393700119447	0.158359185240508	6.59587117391803	-212.767511872067	-240.732640336097	-385.246242855455	-207.577272171798	-232.947280785693	-374.865763454917	1.7055300065053e-219	4.13310628369203e-18	1.31735865874949e-118	AIC_Exponential	BIC_Exponential
Successful	GCF_000761155.1_ASM76115v1	Hydrogen bonds	7.89816896137506	0.190464118229075	7.29336667515206	-228.386124816079	-254.476511666577	-497.438871142537	-223.19588511581	-246.691152116173	-487.058391741998	1.6151827562467e-248	1.56400520691326e-33	6.80582093182421e-139	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_000761175.1_ASM76117v1	Hydrogen bonds	7.20836730916422	NA	6.94934391211474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_000761195.1_ASM76119v1	Hydrogen bonds	7.92465069376809	0.158197491657482	7.31109468535412	-201.97368201274	-240.858434831304	-503.090131532615	-196.783442312471	-233.073075280901	-492.709652132076	1.1924609136193e-248	2.99768356265091e-39	9.47381308873848e-148	AIC_Exponential	BIC_Exponential
Successful	GCF_000761215.1_ASM76121v1	Hydrogen bonds	8.20839731271624	0.253561786770905	7.74395347748646	-317.862114071497	-323.358151469093	-505.794284892812	-312.671874371228	-315.572791918689	-495.413805492274	2.8935431521464e-253	2.44589263217441e-20	6.46630976956811e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_000762285.1_ASM76228v1	Hydrogen bonds	8.08260858629959	0.21758779623527	7.35672661290332	-207.535386093591	-220.506787177876	-440.857229253479	-202.345146393322	-212.721427627472	-430.476749852941	2.95685975477835e-238	1.98516301875231e-27	3.98364203835372e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_000763325.2_ASM76332v2	Hydrogen bonds	8.05860083512621	0.22113913605226	7.7053616341847	-352.210632470105	-367.659686542876	-544.75017497804	-347.020392769836	-359.874326992473	-534.369695577502	4.08121464554139e-260	4.81210779624378e-21	6.21316134321404e-143	AIC_Exponential	BIC_Exponential
Successful	GCF_000763475.1_ASM76347v1	Hydrogen bonds	7.13150069714526	0.172098583078139	6.64748073477602	-249.594307256494	-274.618518658457	-433.160962786053	-244.404067556225	-266.833159108053	-422.780483385515	4.06237226096779e-230	1.05304884249321e-19	2.38569060607555e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_000763495.1_ASM76349v1	Hydrogen bonds	7.13261913781028	0.171832335983906	6.65337263442678	-250.534134190881	-275.31120206328	-429.175523747081	-245.343894490612	-267.525842512876	-418.795044346543	2.82360982081256e-229	5.31810648954645e-19	1.39494108037906e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_000763515.1_ASM76351v1	Hydrogen bonds	7.1363411321301	0.169130395752817	6.63281455876374	-241.350762270006	-268.225011166312	-438.299592048396	-236.160522569737	-260.439651615908	-427.919112647857	4.12454085342034e-231	1.13941101295763e-21	3.74680745173724e-127	AIC_Exponential	BIC_Exponential
Successful	GCF_000763535.1_ASM76353v2	Hydrogen bonds	7.40903004324182	0.205543254800589	6.83328417566149	-246.349044640825	-268.686444709292	-481.690735106208	-241.158804940556	-260.901085158888	-471.31025570567	5.97924666407151e-243	9.0058945652443e-28	1.30008721113591e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_000763575.1_ASM76357v1	Hydrogen bonds	7.05799666238217	0.132876718533172	6.78712733826003	-318.958223682905	-346.789470853616	-444.197575807781	-313.767983982635	-339.004111303212	-433.817096407243	4.81671181954505e-230	5.13138519428388e-12	3.39532373930275e-137	AIC_Exponential	BIC_Exponential
Successful	GCF_000764045.2_ASM76404v2	Hydrogen bonds	7.59840985106484	0.258097563361685	7.13563560155485	-299.544304950591	-301.632382407741	-411.023350686853	-294.354065250322	-293.847022857337	-400.642871286314	3.70331472089287e-230	1.49260301212282e-10	5.71575860991629e-105	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_000764535.1_ASM76453v1	Hydrogen bonds	8.07941098094176	NA	7.85159542444311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_000764555.1_ASM76455v1	Hydrogen bonds	6.99609171854787	0.17859163806664	6.47537482859119	-239.018536039963	-262.164688822806	-419.091127509179	-233.828296339694	-254.379329272402	-408.710648108641	1.3874680639574e-226	3.22109945742376e-19	4.414390028161e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_000764575.1_ASM76457v1	Hydrogen bonds	8.07091982339324	0.216869280719477	7.31843092341219	-200.906084814053	-214.212966041206	-449.128130770504	-195.715845113784	-206.427606490802	-438.747651369965	6.42772344200555e-240	6.42009914894257e-30	5.80902501513263e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_000764595.1_ASM76459v1	Hydrogen bonds	8.05895583201607	0.210473037426354	7.29207479211721	-192.416661066732	-207.903728949754	-439.972201597956	-187.226421366463	-200.118369399351	-429.591722197417	8.86013158825622e-238	8.26120841338195e-30	2.49999922616314e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_000764615.1_ASM76461v1	Hydrogen bonds	7.73914916754473	0.18515573443237	6.89678416908398	-156.20921995869	-190.254691745479	-436.139085212981	-151.018980258421	-182.469332195075	-425.758605812443	1.43644655482829e-234	1.96010841421379e-35	2.39627652833387e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_000764955.1_ASM76495v1	Hydrogen bonds	8.03418369196161	0.247540627881756	7.19729230815552	-197.085680627405	-207.395039894291	-421.842803748975	-191.895440927135	-199.609680343887	-411.462324348436	1.43484349119255e-234	5.34247475521541e-26	6.94109282320877e-112	AIC_Exponential	BIC_Exponential
Successful	GCF_000765375.1_ASM76537v1	Hydrogen bonds	8.05952703811278	0.213876073309205	7.28100784216494	-192.113734349148	-207.718130449111	-445.030382411988	-186.923494648879	-199.932770898707	-434.649903011449	6.31447454693368e-239	1.01542720175164e-30	1.11487458847046e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_000765395.1_ASM76539v1	Hydrogen bonds	7.92087247506176	0.20934763521619	7.37736511894078	-251.752544698798	-269.205286439818	-421.217766008998	-246.562304998529	-261.419926889414	-410.83728660846	4.21272163891885e-233	9.93122133390804e-18	7.45695824249804e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_000765415.1_ASM76541v1	Hydrogen bonds	7.46007979421623	0.157041080385408	6.97097925328112	-243.248903577449	-275.598054597439	-487.097133160448	-238.05866387718	-267.812695047036	-476.716653759909	1.00627286916836e-242	3.97942636920959e-29	3.46411896647511e-142	AIC_Exponential	BIC_Exponential
Successful	GCF_000766665.1_ASM76666v1	Hydrogen bonds	7.30258576735	0.179710115376937	6.81441864633438	-250.565358290217	-270.935155277924	-416.840843345672	-245.375118589948	-263.14979572752	-406.460363945133	6.0667328342542e-228	2.74469301371645e-17	3.87671215799168e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_000766885.2_ASM76688v2	Hydrogen bonds	7.81140482425776	0.217164570346806	7.17636662323814	-227.481003725903	-244.39511280929	-408.419680452311	-222.290764025633	-236.609753258887	-398.039201051773	5.33842368578214e-230	2.39799281151462e-19	5.73554736419429e-114	AIC_Exponential	BIC_Exponential
Successful	GCF_000767055.1_ASM76705v1	Hydrogen bonds	8.04439246547183	0.213968103746673	7.42687968845262	-237.720072079334	-257.91042683527	-465.029357058573	-232.529832379064	-250.125067284866	-454.648877658035	4.47987504960741e-243	1.90263348163564e-26	9.9026647250388e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_000767075.1_ASM76707v1	Hydrogen bonds	7.17563126006002	0.224371742152121	6.6065809727975	-243.650367536957	-251.723175209207	-379.880832505071	-238.460127836688	-243.937815658803	-369.500353104533	1.31794997222606e-220	1.98976070983215e-13	5.70094633533326e-103	AIC_Exponential	BIC_Exponential
