Modeling	Genome	Element	Carrying_capacity	Rate	Initial_cost	AIC_Uniform	AIC_Linear	AIC_Exponential	BIC_Uniform	BIC_Linear	BIC_Exponential	P_Carrying_capacity	P_Rate	P_Initial_cost	Best_AIC	Best_BIC
Successful	GCF_900635325.1_41556_D01	Hydrogen bonds	7.55137171883149	0.211018161836522	6.85003320390707	-210.398050248591	-231.518281756558	-454.051095681533	-205.207810548322	-223.732922206155	-443.670616280995	4.79124829597622e-238	3.75237129823586e-29	1.84808573300108e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_900635335.1_41556_G01	Hydrogen bonds	7.00786462178247	0.1827324314969	6.61449949812713	-290.404602814275	-311.691660132849	-432.039765190356	-285.214363114006	-303.906300582446	-421.659285789818	1.54701726180344e-229	4.40241048598819e-14	6.34869526592566e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_900635345.1_41686_B01	Hydrogen bonds	7.20051986243342	0.192555559842563	6.56962087629762	-209.70784360225	-230.202882950215	-386.808664840177	-204.51760390198	-222.417523399811	-376.428185439639	2.02302783170452e-221	8.45930428851005e-19	2.31831044688078e-111	AIC_Exponential	BIC_Exponential
Successful	GCF_900635365.1_E1334_hybrid_assembly	Hydrogen bonds	7.17404861242083	0.188612632068201	6.63408112301859	-242.340584740913	-265.040512739631	-440.689509848119	-237.150345040644	-257.255153189227	-430.309030447581	1.66590040824043e-232	6.66189670573376e-22	2.21101719448856e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_900635415.1_E6043_hybrid_assembly	Hydrogen bonds	7.15633622285383	0.177420453891469	6.65251216914417	-244.273890955741	-267.518127569645	-420.725015553487	-239.083651255472	-259.732768019241	-410.344536152949	7.78247062350177e-228	1.07415434250205e-18	1.22366265921613e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_900635425.1_28869_C01	Hydrogen bonds	7.58444087768258	0.203820912676677	6.87208864573235	-201.839995869965	-226.558779818277	-443.035453863972	-196.649756169695	-218.773420267873	-432.654974463433	9.92790760719722e-236	9.72608789659475e-29	7.26678574484685e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_900635445.1_28869_A02	Hydrogen bonds	7.71419088083264	0.181498321080142	6.92840646437941	-167.715330362645	-203.236433856411	-444.781738506123	-162.525090662375	-195.451074306007	-434.401259105585	3.85313464461749e-236	6.41777996004919e-35	7.45137472717228e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_900635455.1_28307_A01	Hydrogen bonds	7.46673243276143	0.20651256725501	6.86020536719286	-232.909170303848	-251.253637727646	-437.915645801939	-227.718930603579	-243.468278177243	-427.5351664014	4.45704690393406e-234	6.22392461032733e-23	1.53454300316474e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_900635465.1_28869_F01	Hydrogen bonds	7.61819149964138	0.214718280948278	6.86718421807262	-198.620241997681	-222.447064429767	-439.781734660273	-193.430002297412	-214.661704879363	-429.401255259734	1.71975804212788e-235	9.95949658011621e-29	4.58468500917809e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_900635475.1_28869_E01	Hydrogen bonds	7.61052251916987	0.213559976049926	6.88324287898357	-203.643253515	-225.631180212446	-435.969106323116	-198.453013814731	-217.845820662042	-425.588626922578	1.27287477496547e-234	2.88977370769821e-27	1.85190450684052e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_900635495.1_29859_A01	Hydrogen bonds	7.64791023572024	0.189535030899626	6.91784305491336	-187.153316254302	-220.523237694077	-438.434629769799	-181.963076554033	-212.737878143673	-428.054150369261	1.04531342424319e-234	1.99095837846111e-30	2.29699017509231e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_900635505.1_3012STDY6191362	Hydrogen bonds	7.01033044020804	0.172711936363675	6.6340797407469	-290.425434694812	-310.972294871883	-428.089979546245	-285.235194994543	-303.186935321479	-417.709500145706	2.26042840367709e-228	1.38564306112296e-13	1.92123896297203e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_900635555.1_31108_G01	Hydrogen bonds	7.59730049963769	0.194081448418022	6.86767188093191	-190.591343062804	-219.909598464122	-441.613249255563	-185.401103362535	-212.124238913718	-431.232769855025	3.10978105868872e-235	2.17115091079329e-30	9.39588909703389e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_900635575.1_31180_A01	Hydrogen bonds	7.60122520128728	0.193915433430226	6.87136872368122	-191.03532661808	-220.555696534425	-450.179296240337	-185.845086917811	-212.770336984021	-439.798816839799	4.70179450733232e-237	8.73602079922112e-32	1.30613792225022e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_900635625.1_31436_B01	Hydrogen bonds	7.72007364622283	0.17860287516851	6.91590137565552	-160.725066604845	-195.797818832235	-438.284755312386	-155.534826904576	-188.012459281831	-427.904275911847	1.05559943105817e-234	5.3011596348312e-35	3.56190657585329e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_900635635.1_31436_D01	Hydrogen bonds	7.55557420138834	0.20965615295024	6.8499503730419	-208.213281100114	-230.373002396053	-452.410135365511	-203.023041399844	-222.587642845649	-442.029655964972	1.08603406961711e-237	3.04743964930301e-29	1.98784433149709e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_900635655.1_31629_D01	Hydrogen bonds	7.59687334743387	0.19373702672452	6.87835457479771	-193.500662220394	-220.57315821745	-444.108439631967	-188.310422520125	-212.787798667046	-433.727960231428	9.5142761815535e-236	2.5407032343504e-30	2.37879373049633e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_900635665.1_31769_F01	Hydrogen bonds	7.7935681886401	0.17642343058934	6.92453967890207	-143.790221412726	-183.200924131298	-436.310825666689	-138.599981712456	-175.415564580894	-425.930346266151	1.34489702013979e-234	1.08418992211644e-37	1.2197400584062e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_900635695.1_32473_H01	Hydrogen bonds	7.59991249974267	0.188295483969076	6.88441157768987	-190.761057062797	-221.134350011166	-446.969907042697	-185.570817362528	-213.348990460762	-436.589427642159	3.32116605297261e-236	2.82253742370659e-31	3.58622209717354e-127	AIC_Exponential	BIC_Exponential
Successful	GCF_900635705.1_32407_E01	Hydrogen bonds	7.69092095243873	0.190555863300924	6.8933118576137	-171.065084284479	-205.484323707173	-443.165137776953	-165.87484458421	-197.698964156769	-432.784658376415	5.83155427877597e-236	4.82013466706375e-34	2.29088676279018e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_900635715.1_32473_H02	Hydrogen bonds	7.45993776389153	0.201181983994954	6.86024920538376	-231.354730755532	-252.129175557628	-436.26669785156	-226.164491055263	-244.343816007224	-425.886218451022	1.48067291911424e-233	6.48140628805719e-23	2.62922182518726e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_900635725.1_32752_C01	Hydrogen bonds	7.59046081308114	0.19520505972649	6.87886604060901	-195.517000772636	-220.846165488178	-433.809172283373	-190.326761072367	-213.060805937774	-423.428692882835	1.37867034818474e-233	2.99747915761685e-28	7.88259202698617e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_900635745.1_32868_F02	Hydrogen bonds	7.45166306157583	0.217721271040353	6.8524823732556	-239.057395319953	-252.371553648273	-417.565891198516	-233.867155619684	-244.586194097869	-407.185411797977	5.67853146024538e-230	5.27528996457392e-19	8.27081288200679e-114	AIC_Exponential	BIC_Exponential
Successful	GCF_900635755.1_33467_B01	Hydrogen bonds	7.45930363556141	0.204047918298068	6.85505709744943	-231.518894726575	-251.344167212102	-433.904614345431	-226.328655026306	-243.558807661698	-423.524134944893	3.95594824302953e-233	1.57869862405371e-22	3.45858113721238e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_900635765.1_33763_B01	Hydrogen bonds	7.40342970824334	0.140578808355009	6.82726898641724	-198.897795769047	-243.570508849876	-489.557038384767	-193.707556068778	-235.785149299473	-479.176558984229	4.96132273531391e-242	3.06606675285577e-37	1.70196249602029e-146	AIC_Exponential	BIC_Exponential
Successful	GCF_900635775.1_33763_C01	Hydrogen bonds	7.28656796640582	0.180205845310684	6.6149013897202	-189.625315585782	-213.044969137138	-378.350452582052	-184.435075885513	-205.259609586735	-367.969973181514	9.68099572503111e-220	1.82703291144431e-20	7.62307575600021e-113	AIC_Exponential	BIC_Exponential
Successful	GCF_900635785.1_33922_B01	Hydrogen bonds	7.28035223963079	0.19304147630121	6.57675368416857	-189.245191184764	-210.868363908728	-375.552257048805	-184.054951484495	-203.083004358324	-365.171777648266	1.62181065524371e-219	4.04039070143064e-20	2.33500251787761e-109	AIC_Exponential	BIC_Exponential
Successful	GCF_900635795.1_33962_B02	Hydrogen bonds	7.17372900587117	0.221690580984536	6.6060649008047	-246.77384744635	-256.700144233306	-398.592076366939	-241.58360774608	-248.914784682902	-388.2115969664	1.76685391606347e-224	2.20989198503087e-15	1.99489028700854e-107	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900635805.1_34211_C02	Hydrogen bonds	7.16609310474284	NA	6.8027989821883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900635815.1_34347_B01	Hydrogen bonds	7.18891486044032	0.142401314099733	6.78567812785297	-263.470285623584	-298.322659449129	-454.016483544647	-258.280045923315	-290.537299898725	-443.636004144109	1.84769353216876e-233	1.19336139426054e-20	2.01934587462547e-137	AIC_Exponential	BIC_Exponential
Successful	GCF_900635825.1_34347_F01	Hydrogen bonds	7.17665556410378	0.125898826447018	6.82451301516025	-278.95520742404	-315.738649998371	-489.280495492887	-273.764967723771	-307.953290447967	-478.900016092349	1.06406917928358e-239	1.53723235388599e-23	3.17215426884795e-149	AIC_Exponential	BIC_Exponential
Successful	GCF_900635835.1_34410_B02	Hydrogen bonds	7.13588058048565	0.146483449494726	6.76548800367123	-283.756089776474	-317.756526469789	-471.656119297879	-278.565850076205	-309.971166919385	-461.27563989734	4.20777977324612e-237	2.79954707859457e-20	8.72269460383467e-140	AIC_Exponential	BIC_Exponential
Successful	GCF_900635855.1_35605_D01	Hydrogen bonds	7.59729717577346	0.193958657877552	6.86747615939695	-190.322129998259	-218.680865712733	-439.747693910165	-185.131890297989	-210.895506162329	-429.367214509626	7.74692443336251e-235	4.05152888968673e-30	2.17638641487573e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_900635875.1_35661_G01	Hydrogen bonds	7.28528522965016	0.208464679600064	6.74332528693949	-252.911635811835	-266.21281293234	-430.878756509521	-247.721396111566	-258.427453381936	-420.498277108982	1.26824787239388e-231	6.23036951654461e-19	1.31069087258906e-117	AIC_Exponential	BIC_Exponential
Successful	GCF_900635895.1_35910_C01	Hydrogen bonds	7.55477218562523	0.215725576029329	6.83970924567846	-208.66241735575	-229.054738852492	-441.413983995641	-203.472177655481	-221.269379302089	-431.033504595103	1.63867465423731e-235	2.45463214187158e-27	7.70973281925575e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_900635905.1_35910_F01	Hydrogen bonds	7.0055300020993	0.165071758692922	6.6540852456226	-296.513486221225	-319.070562885056	-429.203015474621	-291.323246520956	-311.285203334652	-418.822536074083	2.78462337986273e-228	5.67246151411276e-13	1.77464111120161e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_900635915.1_36340_F01	Hydrogen bonds	7.71241408331251	0.187209049242515	6.89980012470467	-164.082101235187	-200.619943542441	-426.81573059297	-158.891861534917	-192.834583992037	-416.435251192432	1.57146816985532e-232	2.14044239726609e-32	8.64467269070262e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_900635925.1_36109_E01	Hydrogen bonds	7.78550599922159	0.189973842053762	6.87413308210564	-143.472468142993	-178.047825609528	-425.267375540859	-138.282228442724	-170.262466059125	-414.886896140321	1.13345340673031e-232	9.16238570424089e-36	3.04646425027073e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_900635935.1_36725_D02	Hydrogen bonds	7.15527427688198	0.189036190558314	6.53726951501711	-208.329290362071	-229.276796425276	-371.066414356246	-203.139050661801	-221.491436874873	-360.685934955708	9.71835502495851e-218	8.11671588595786e-17	1.3929414292231e-108	AIC_Exponential	BIC_Exponential
Successful	GCF_900635945.1_37430_C01	Hydrogen bonds	7.77739625457268	0.187932139501956	6.87914370025837	-144.910287947182	-179.331703958328	-425.502179950805	-139.720048246913	-171.546344407924	-415.121700550267	1.28766141026002e-232	1.51141594617688e-35	1.06630182557834e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_900635955.1_36672_A01	Hydrogen bonds	7.68345816166418	0.208714531501252	6.8614373718922	-176.910388025308	-202.739844520778	-433.611731098981	-171.720148325039	-194.954484970374	-423.231251698443	2.12616907598588e-234	2.29413177412725e-31	2.09577286572033e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_900635965.1_36374_E01	Hydrogen bonds	7.21643207303402	0.212962919320252	6.71022911554344	-270.965847912994	-281.776402507987	-453.885882763938	-265.775608212725	-273.991042957584	-443.505403363399	3.50424397264334e-236	1.21905266507237e-19	4.52865000663377e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_900635975.1_37509_E01	Hydrogen bonds	7.75866906141403	0.188678001054255	6.89285964679489	-152.816277667128	-186.312866294	-427.676918071245	-147.626037966859	-178.527506743596	-417.296438670707	5.31736035514556e-233	1.57246350599466e-34	6.83380190355959e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_900635995.1_38273_C01	Hydrogen bonds	7.75958093993941	0.187639562928804	6.88294715400683	-149.582849522731	-182.975792479264	-426.607735549942	-144.392609822461	-175.19043292886	-416.227256149404	9.53725617460553e-233	6.48207386858508e-35	6.68867410051584e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_900636005.1_38389_A01	Hydrogen bonds	7.55795186516428	0.215928089131341	6.82913746895544	-205.380811924447	-224.98071917418	-443.532568370482	-200.190572224178	-217.195359623777	-433.152088969944	5.5916693296957e-236	3.13197746185742e-28	2.90167855808271e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_900636015.1_38490_A01	Hydrogen bonds	7.59674160711548	0.203962543025131	6.87481199159404	-199.971719521166	-224.647159056892	-450.289790377157	-194.781479820897	-216.861799506489	-439.909310976619	2.5061786418716e-237	2.80073220119437e-30	1.99337832433132e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_900636035.1_38656_G01	Hydrogen bonds	7.73299308325502	0.17328380734011	6.94546681017485	-160.378533243671	-200.460004122586	-428.897518679018	-155.188293543401	-192.674644572182	-418.517039278479	1.3191323918869e-232	2.17805504884897e-33	1.70663678100326e-127	AIC_Exponential	BIC_Exponential
Successful	GCF_900636045.1_38656_G02	Hydrogen bonds	7.56239904281735	0.213565124560996	6.84030175086803	-205.963463015911	-227.009681300788	-447.575518913775	-200.773223315642	-219.224321750385	-437.195039513236	8.41749236655746e-237	8.29572014912392e-29	1.24932587697247e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_900636055.1_38656_H02	Hydrogen bonds	7.56085661425962	0.216586260221325	6.83418774207756	-206.701112983078	-227.227801062812	-447.697762045486	-201.510873282809	-219.442441512408	-437.317282644948	6.90874626362052e-237	1.05769824487209e-28	5.13955014067452e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_900636065.1_38670_D01	Hydrogen bonds	7.55472085717449	0.211411767143041	6.83829922860941	-205.406851467005	-226.068377315231	-439.937820388494	-200.216611766736	-218.283017764828	-429.557340987955	4.22472757406573e-235	1.24806334903432e-27	1.94857594144911e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_900636075.1_38670_C01	Hydrogen bonds	7.55969088710288	0.209292270893913	6.85246644559004	-206.873496206219	-228.244562793213	-444.111348493499	-201.68325650595	-220.459203242809	-433.730869092961	5.88159982389248e-236	4.41318024165955e-28	8.71701596861117e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_900636095.1_38828_B01	Hydrogen bonds	7.75578577562359	0.188119998536687	6.89408782769933	-153.757414237998	-188.250830345169	-434.804408657889	-148.567174537729	-180.465470794765	-424.423929257351	1.80806433154055e-234	1.24029622642657e-35	1.69805224961217e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_900636105.1_38936_F01	Hydrogen bonds	7.56187593271397	0.20905979017418	6.85394487167065	-206.601783748206	-227.868246024702	-444.910981582223	-201.411544047937	-220.082886474298	-434.530502181685	3.93342003001645e-236	2.93170041636557e-28	5.1404994916962e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_900636115.1_39038_A01	Hydrogen bonds	7.55587603993341	0.213148347062774	6.84672252875128	-209.09270222223	-230.161662711515	-447.231958515888	-203.902462521961	-222.376303161111	-436.851479115349	1.10154067464961e-236	3.15648492676096e-28	1.32096015571452e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_900636125.1_38977_C01	Hydrogen bonds	7.55823658473626	0.212689451062925	6.84748307378438	-208.315016935769	-229.947847320762	-446.435319342563	-203.1247772355	-222.162487770358	-436.054839942024	1.61274652036764e-236	3.16517939659457e-28	1.50669183697553e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_900636135.1_39038_G01	Hydrogen bonds	7.70932848748881	0.190691898911401	6.89008728984398	-165.04792388989	-200.707360816455	-428.6500083013	-159.857684189621	-192.922001266051	-418.269528900762	5.25613804083396e-233	1.49850415611682e-32	2.18128224252342e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_900636145.1_39111_A02	Hydrogen bonds	7.55773563295641	0.215467885198233	6.84077304630945	-208.382376321377	-228.825295807399	-445.809377621238	-203.192136621107	-221.039936256995	-435.4288982207	1.89948450496705e-236	4.15263232281921e-28	7.83102400314439e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_900636155.1_39111_D01	Hydrogen bonds	7.59957103562662	0.190245184706907	6.87426984749456	-189.640173982853	-220.918025222192	-449.073679362826	-184.449934282584	-213.132665671788	-438.693199962288	1.05167281990929e-236	7.8018072062719e-32	3.53000522127054e-127	AIC_Exponential	BIC_Exponential
Successful	GCF_900636175.1_39130_G01	Hydrogen bonds	7.55754416627931	0.211757136017672	6.84611608178775	-207.129188211831	-228.350565871911	-441.785966372341	-201.938948511562	-220.565206321508	-431.405486971803	1.63072262447363e-235	1.18564936524264e-27	9.13716632311767e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_900636185.1_39282_B01	Hydrogen bonds	7.75508776916908	0.189161500380128	6.88470960213058	-152.700405064786	-186.489664592157	-438.370561933066	-147.510165364516	-178.704305041753	-427.990082532527	3.01275433479189e-235	1.82230091913293e-36	5.18846543048612e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_900636195.1_39220_B01	Hydrogen bonds	7.56296345204802	0.214034917470425	6.83775112023043	-205.10228472551	-225.434892537351	-443.423630365326	-199.912045025241	-217.649532986948	-433.043150964787	6.10563304741129e-236	2.93520276925684e-28	1.15533430479017e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_900636215.1_39282_G02	Hydrogen bonds	7.5532306154483	0.213780472366403	6.84204098453294	-208.911893160323	-230.270586829027	-446.738725855141	-203.721653460054	-222.485227278623	-436.358246454602	1.39958016814075e-236	3.55605797037543e-28	2.35093970969012e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_900636235.1_39610_B01	Hydrogen bonds	7.55693073173738	0.211122028793021	6.850696876245	-208.967985831149	-230.539220921043	-452.038062427779	-203.77774613088	-222.753861370639	-441.657583027241	1.17922450356141e-237	4.72945367721768e-29	4.78038441086126e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_900636245.1_39610_F01	Hydrogen bonds	7.56265296100924	0.21240225458362	6.84326587295997	-206.198734191441	-228.659090284345	-450.956332286017	-201.008494491172	-220.873730733941	-440.575852885478	1.73292309724329e-237	2.45990366508785e-29	1.38564774261163e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_900636255.1_40295_A02	Hydrogen bonds	7.00682243174469	0.177778524000985	6.61607630732494	-287.175304559737	-307.305117543128	-426.333089817257	-281.985064859468	-299.519757992724	-415.952610416718	3.66738020039302e-228	9.00506661403576e-14	7.27622713524651e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_900636265.1_40295_B02	Hydrogen bonds	7.00733638603535	0.177905895837822	6.62158148710263	-287.95718511147	-306.96169935305	-421.01771418447	-282.7669454112	-299.176339802647	-410.637234783932	4.7361130180049e-227	4.92745743355373e-13	1.00877843772035e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_900636285.1_40400_C01	Hydrogen bonds	7.74963334392132	0.178830894293918	6.90680527367713	-151.288880599548	-190.696953880885	-431.574151670533	-146.098640899279	-182.911594330482	-421.193672269994	1.87824385876911e-233	1.75025627837397e-35	7.24157710745869e-127	AIC_Exponential	BIC_Exponential
Successful	GCF_900636295.1_40295_G02	Hydrogen bonds	7.56214063898872	0.212737377076245	6.84684368412363	-207.372293095732	-229.490391712349	-449.405776113117	-202.182053395463	-221.705032161946	-439.025296712578	3.62950600062106e-237	7.0749473722922e-29	3.48206905843426e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_900636305.1_40415_B02	Hydrogen bonds	7.55939686959286	0.212763443120222	6.84603004443361	-208.005639434963	-230.181531843299	-450.634124154882	-202.815399734694	-222.396172292895	-440.253644754344	2.06805102705799e-237	5.61379508815432e-29	2.0187108810716e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_900636325.1_40415_H02	Hydrogen bonds	7.15268218682241	0.161332275651287	6.67772975682028	-248.090848962465	-281.630711367832	-452.662326606511	-242.900609262196	-273.845351817428	-442.281847205973	6.52783212122881e-234	8.30388248589463e-23	3.82579316596179e-132	AIC_Exponential	BIC_Exponential
Successful	GCF_900636335.1_40798_F01	Hydrogen bonds	7.01075443259122	0.172759825648932	6.63588097275282	-290.292379511861	-312.237177675257	-425.06754002662	-285.102139811592	-304.451818124854	-414.687060626082	9.68512540291034e-228	3.10272479957785e-13	8.44746918562864e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_900636345.1_40871_E01	Hydrogen bonds	7.10950192702013	0.175802084511132	6.69137536511824	-277.177910075196	-296.688278554877	-435.563771086339	-271.987670374927	-288.902919004473	-425.183291685801	1.2213840395171e-230	3.15461111716294e-16	7.24910452662895e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_900636355.1_40961_D01	Hydrogen bonds	7.15404720264061	0.16279577555211	6.66559327910718	-244.790558672525	-278.334219508144	-458.681597354655	-239.600318972256	-270.54885995774	-448.301117954117	3.00583758404526e-235	2.93257920760671e-24	4.66040966272224e-133	AIC_Exponential	BIC_Exponential
Successful	GCF_900636365.1_41559_G01	Hydrogen bonds	7.29666739681419	0.169361515709807	6.57678177079133	-169.915913330708	-200.037614510581	-379.926247495591	-164.725673630439	-192.252254960177	-369.545768095053	1.00109230525299e-219	1.16488586730547e-23	1.01878687207714e-115	AIC_Exponential	BIC_Exponential
Successful	GCF_900636375.1_41594_B01	Hydrogen bonds	7.09340138250163	0.204372839326169	6.52637400852909	-236.335688495431	-254.017412936348	-395.091268265022	-231.145448795162	-246.232053385944	-384.710788864483	7.2066792548806e-223	2.74816226823511e-16	6.84957606337677e-110	AIC_Exponential	BIC_Exponential
Successful	GCF_900636385.1_41665_E01	Hydrogen bonds	7.00824616926018	0.176059219013867	6.62301618638618	-286.999542002877	-306.450412053877	-420.711009569031	-281.809302302608	-298.665052503473	-410.330530168493	6.30320614020112e-227	4.1397581321859e-13	4.28747102094668e-121	AIC_Exponential	BIC_Exponential
