Genome	No_of_CDSs	Length_total	Length_mean	Length_median	Length_sd	GC_mean	GC_median	GC_sd	GC1_mean	GC1_median	GC1_sd	GC2_mean	GC2_median	GC2_sd	GC3_mean	GC3_median	GC3_sd
GCF_000006445.2_ASM644v2	6286	9037332	1437.69201399936	1213.5	1075.24908466432	0.380144383989954	0.37658345368269	0.0387486258293485	0.427932377566391	0.427083333333333	0.0496032057258641	0.354686667193926	0.351619193927979	0.0579793684259701	0.35781407504522	0.343003682938251	0.0706221501123306
GCF_000026365.1_ASM2636v1	4991	7442310	1491.14606291324	1227	1107.14319354185	0.402011557847359	0.399470899470899	0.0282587964603133	0.47475964770247	0.472636815920398	0.0458021450857562	0.374760719437579	0.370579915134371	0.0554515943884535	0.356514306402027	0.352791878172589	0.0496932600016683
GCF_000026945.1_ASM2694v1	5860	8927664	1523.49215017065	1272	1100.35630737559	0.348115583330754	0.353266466956299	0.0491952702397854	0.422774558271678	0.425517635299158	0.0546046454531521	0.348941845349596	0.345853223321997	0.0620019246165872	0.272630346370988	0.287769784172662	0.0969496680516142
GCF_000027005.1_ASM2700v1	5040	7213581	1431.26607142857	1191	1034.11812292445	0.420382002422458	0.418175745430254	0.0274360911620027	0.473243338653969	0.47110869973498	0.0440957581430402	0.367186973309513	0.363852889865646	0.053489160100955	0.420715484471628	0.414285714285714	0.0469194032595298
GCF_000091025.4_ASM9102v4	4776	7019736	1469.79396984925	1218	1095.29786766155	0.548987508895275	0.542468007536274	0.0726733182107002	0.567781504054964	0.559308452846588	0.0725347502859176	0.411296829349527	0.405594405594406	0.0620368233890119	0.667884193281332	0.662020398251578	0.135282883104356
GCF_000091045.1_ASM9104v1	6863	11110923	1618.96007576861	1353	1130.99328460918	0.51196608382521	0.507307873644507	0.0323011125243792	0.558239208581792	0.558394160583942	0.043230007259157	0.451074147361061	0.445987654320988	0.0556772122594157	0.526585263616583	0.512328767123288	0.0709716182318563
GCF_000091225.1_ASM9122v1	1996	2156475	1080.39829659319	852	810.164332584188	0.476003891574039	0.475783475783476	0.034718090624184	0.488161438051706	0.48936170212766	0.0444312659768621	0.370224432536203	0.363971575033551	0.0549744457637118	0.569625804134207	0.570442767235701	0.0645534291697518
GCF_000142805.1_ASM14280v1	5092	7516299	1476.09956794973	1230	1076.98755817118	0.492577459380747	0.47941293796355	0.057738071752377	0.523268464687331	0.517766497461929	0.0544664902865298	0.396185146366391	0.390070921985816	0.0586615177834446	0.558278767088519	0.528633762696618	0.114458936117361
GCF_000143105.1_Sanger-454-IlluminaPA_2.0	8312	13620141	1638.61176612127	1350	1242.80894272727	0.602445634028909	0.607968150428601	0.0470210541221495	0.614402620612359	0.615384615384615	0.0564543722595217	0.472794911718684	0.469436522317169	0.0594753963307003	0.720139396900703	0.73134328358209	0.0942722292693359
GCF_000143185.1_v1.0	13194	17717158	1342.8193118084	1107	1001.12091059725	0.600148206555536	0.598765432098765	0.0357613822312292	0.604737695701919	0.605263157894737	0.0475016713504399	0.468961777198114	0.45842963516507	0.0655323312348355	0.726745510534922	0.724728888540892	0.0814475630953026
GCF_000143365.1_ASM14336v1	11048	16467273	1490.52072773353	1197	1246.0347086215	0.598961348358447	0.597855983935379	0.0370725373105619	0.601041211402939	0.600775485053878	0.0471215659620465	0.477105938811666	0.470531128961218	0.0623408664858455	0.718736928576298	0.716049382716049	0.0848400113091036
GCF_000143535.2_ASM14353v4	13703	20336601	1484.09844559585	1227	1153.35568097095	0.465479414030137	0.461711711711712	0.0294589497083908	0.523439349928341	0.524495677233429	0.0454516898139224	0.435458096058067	0.429292929292929	0.0569143490872564	0.437540796104002	0.427777777777778	0.0641600787839284
GCF_000143565.1_V1.0	18215	20155923	1106.55629975295	864	939.770652921785	0.503734260681402	0.50500200080032	0.036830201461266	0.540967771100866	0.545454545454545	0.0527176425886534	0.448022120430915	0.442307692307692	0.0608448086636067	0.522212760288918	0.520979020979021	0.0653266265160083
GCF_000145635.1_Gae_graminis_V2	14650	18976687	1295.33699658703	1029	1120.44343625148	0.622407506416978	0.627225538884193	0.0645498843250266	0.612412613326947	0.617036649858566	0.0697522435170196	0.493586756783546	0.488783646265502	0.0744343126313743	0.761223820037233	0.770718445218775	0.123240505938181
GCF_000146045.2_R64	6008	8819445	1467.95023302264	1198.5	1148.87088047494	0.402129866175593	0.397886107359362	0.038256227971429	0.446571570947602	0.445561392873981	0.0511613157612649	0.36755606551818	0.363071710897798	0.0575242825771098	0.392261962060997	0.377396190592847	0.066063880756055
GCF_000146465.1_ASM14646v1	1938	1988530	1026.07327141383	807	816.96153047713	0.419107240195603	0.418876820088042	0.0324834980164572	0.45669595149492	0.458626891590176	0.0446448240062896	0.338296729451516	0.336206896551724	0.0482024571759735	0.462328554636649	0.460386085268314	0.0642610171889383
GCF_000146915.1_ASM14691v2	15994	18276761	1142.72608478179	921	1030.75057288918	0.543628040386412	0.541937332152248	0.0380021451200687	0.56651842578663	0.567620091134892	0.0516441905130894	0.450197551918514	0.441441441441441	0.0632223960961598	0.614168239043516	0.607311504621896	0.0816313330455336
GCF_000146945.2_ASM14694v2	14490	15829641	1092.45279503106	819	1067.99818912618	0.454566458417633	0.45550408764794	0.0355576961971821	0.510776881696114	0.516129032258065	0.0575894559089631	0.426863487692884	0.423809523809524	0.0626759805302879	0.426059005863901	0.423423423423423	0.069834751441483
GCF_000149035.1_C_graminicola_M1_001_V1	12020	16793163	1397.10174708819	1161	1140.8729453833	0.586327424023833	0.582717222349631	0.0514709108436588	0.585217194886093	0.584802724109853	0.0517358839435377	0.456963534892313	0.450980392156863	0.0601998574855098	0.716801542293094	0.710526315789474	0.111761586522551
GCF_000149205.2_ASM14920v2	9556	15249987	1595.85464629552	1323	1230.56241480677	0.53568517231534	0.535639412997904	0.033688413020596	0.572091247864452	0.572827520076711	0.0414251415170031	0.447006033686636	0.444444444444444	0.0505138301990819	0.58795823539493	0.583022036993156	0.0737027542872053
GCF_000149245.1_CNA3	7826	12303735	1572.1613851265	1308	1147.88232964251	0.508180544959075	0.504560649585741	0.0316188165548992	0.554868322316331	0.555682412153233	0.0442741820626142	0.451303952170036	0.44703423933039	0.0556948420670789	0.518369357109861	0.507119972422464	0.0682469659602511
GCF_000149335.2_ASM14933v2	9910	12958122	1307.58042381433	1044	1109.96494701909	0.509131532339869	0.508877760532868	0.0428972518893502	0.552137387970911	0.555555555555556	0.0506742931029872	0.446166865707321	0.443396226415094	0.0646729675645913	0.529090343341375	0.52205029343524	0.0707657837512594
GCF_000149385.1_ASM14938v1	6578	10714170	1628.78838552752	1369.5	1114.71433523406	0.512355328787424	0.507520682347795	0.0322331055353692	0.559147379620478	0.558635875664861	0.0420208234469392	0.450461645991149	0.445322916666667	0.0548837191964706	0.527456960750643	0.51312656641604	0.0700318779001557
GCF_000149425.1_ASM14942v1	5920	8302322	1402.41925675676	1185	955.848954113055	0.447623426620928	0.445362718089991	0.0295203653615039	0.491814014623321	0.490909090909091	0.0460537092610261	0.379868259928719	0.375	0.053478403822278	0.471187929685483	0.467248908296943	0.0569847383373136
GCF_000149555.1_ASM14955v1	20574	28632792	1391.69787109945	1173	1059.60237679374	0.518405521027388	0.516129032258065	0.0304710019453971	0.562453788485404	0.563704585161849	0.0478518411242865	0.44164587180946	0.435022180147706	0.0555646549226466	0.551116902787298	0.541850220264317	0.0670928372821645
GCF_000149585.1_ASM14958v1	9313	12227433	1312.94244604317	1074	1044.70427070295	0.511787089017427	0.508333333333333	0.0417898394719448	0.556436085576791	0.557651991614256	0.0510980891258646	0.44246495258944	0.439153439153439	0.0584401135581436	0.53646054246464	0.525862068965517	0.0775092199987587
GCF_000149615.1_ASM14961v1	10401	15615672	1501.36256129218	1263	1106.73884791263	0.569414552881736	0.566239316239316	0.0458974396766554	0.587408227212393	0.586080586080586	0.0477725344487714	0.450443882686214	0.444857496902107	0.0533645114809189	0.670391521831427	0.65993265993266	0.101310806171734
GCF_000149645.1_ASM14964v1	10395	15249903	1467.04213564214	1227	1100.5156042963	0.543865055960194	0.540763673890609	0.035371075654325	0.575339228768087	0.575	0.0434722280946799	0.445410258713159	0.441326530612245	0.0531961551210194	0.610845718716804	0.599406528189911	0.0805991665732457
GCF_000149685.1_ASM14968v1	5799	8866944	1529.04707708226	1266	1065.41546019362	0.405302568928323	0.404674046740467	0.0269396277963832	0.461102611539256	0.460277427490542	0.0538146756037098	0.364959128470544	0.360696517412935	0.0577516433562632	0.389845966775169	0.386308068459658	0.0489642373485766
GCF_000149845.2_SJ5	4878	6846852	1403.61869618696	1146	1101.24703437079	0.460583300888193	0.456119903488325	0.0462840529568593	0.525879485627778	0.525776512770784	0.0510276533307815	0.400333009659231	0.394319419998324	0.0573684038823844	0.455537407377569	0.439147125304643	0.0868033192733006
GCF_000149925.1_ASM14992v1	15979	18972793	1187.35796983541	927	1005.69502301137	0.497262295440573	0.495459132189707	0.0447168035815162	0.533029530502098	0.532203389830509	0.0531462816391249	0.438233104062972	0.432291666666667	0.0650541559786453	0.520524271995311	0.515366430260047	0.0744103074380711
GCF_000149955.1_ASM14995v2	27347	35760474	1307.6561962921	1101	1032.13373206543	0.51532851148472	0.512820512820513	0.0307794398873886	0.558540504850746	0.560283687943262	0.0486277454908305	0.439610761734142	0.434210526315789	0.0550896889349665	0.547834267869273	0.538674033149171	0.0669200488460818
GCF_000149985.1_ASM14998v1	12169	16413682	1348.81107732764	1110	1101.29965802867	0.537197804311766	0.535980148883375	0.0318101263685384	0.568080320657809	0.568825910931174	0.0462812753837568	0.444778405625745	0.438413361169102	0.0583903578909399	0.598734781004106	0.595541401273885	0.0685111668513284
GCF_000150035.1_ASM15003v1	5367	8115264	1512.06707657909	1209	1375.4386180673	0.349865841442897	0.345679012345679	0.0386174355225277	0.417307783723565	0.415730337078652	0.0544368001124246	0.3505496002311	0.345609065155807	0.0599175927139846	0.281739543243644	0.268131868131868	0.0604399852826722
GCF_000150505.1_SO6	4986	6922074	1388.30204572804	1131	1095.41086131601	0.411089753481682	0.406819954214988	0.0326039463975183	0.490298681727993	0.489007498653557	0.0498690721891223	0.38509332018538	0.381818181818182	0.0516550663049478	0.357877258531674	0.346547750013097	0.0532663217625022
GCF_000150675.1_ASM15067v2	10535	14984087	1422.31485524442	1188	1064.30897645529	0.597580912181807	0.593650793650794	0.0478294429937223	0.60178910356187	0.6	0.0495536846292672	0.465777895089469	0.460076045627376	0.0594691691792663	0.725175888816991	0.718374884579871	0.105826611744273
GCF_000150705.2_Paracocci_br_Pb01_V2	8826	11892612	1347.45207341944	1083	1143.90246658397	0.506945846648137	0.504513234164397	0.0362893028064185	0.551950008808324	0.552606420448828	0.0469816361701637	0.445787387106902	0.442421334263945	0.0580597291531422	0.523100144029184	0.514695598519128	0.0707091875538809
GCF_000150735.1_Paracocci_br_Pb18_V2	8390	11673144	1391.31632896305	1129.5	1152.33012012235	0.509594969208449	0.506721856950437	0.0355225389057033	0.554024894474026	0.554243484550727	0.045763945588285	0.446116952879309	0.442974881402619	0.0573560751242525	0.528643060272012	0.519171828623048	0.0710473214713805
GCF_000150825.1_ASM15082v1	10237	13444173	1313.29227312689	1089	979.508194752459	0.592560543614533	0.589147286821705	0.0484400285764378	0.599548435974594	0.59765625	0.051457448103252	0.468363921961713	0.461240310077519	0.0630551735455862	0.709769272907292	0.704312114989733	0.102319730332032
GCF_000150975.2_MS_CBS118893	8921	12798813	1434.68366775025	1188	1190.55398960519	0.515660123575785	0.510766580534022	0.0407914513665799	0.559430213344271	0.55960729312763	0.0459479568533314	0.44588947251655	0.440340909090909	0.0556225565031101	0.541660655198521	0.525059665871122	0.0866658975149407
GCF_000151125.1_ASM15112v2	7974	11831547	1483.76561324304	1221	1192.78446008032	0.512327463472254	0.506861558182595	0.0413377796506548	0.560202803935308	0.559514609553249	0.0498432190132836	0.44028577549913	0.435483870967742	0.0559860892591795	0.536493829694738	0.520187605315301	0.0866645519771743
GCF_000151145.1_ASM15114v1	8765	12802803	1460.6734740445	1206	1179.77184162782	0.51074460206988	0.505223171889839	0.0398619171190828	0.555814343694579	0.556008146639511	0.0444310790266684	0.442953449847556	0.438053097345133	0.0526324051502625	0.533466012667505	0.516049382716049	0.0855857668574884
GCF_000151335.2_JCVI-cpa1-1.0	7227	11344621	1569.75522346755	1311	1152.72758856506	0.513081836087542	0.509842519685039	0.0318184311379465	0.56156203179178	0.560830860534125	0.0400246016255582	0.442960707511009	0.438585209003215	0.0528610782894845	0.534722795953061	0.522776572668113	0.0682008108509121
GCF_000151355.1_v2.0	15708	22644411	1441.5846065699	1237.5	1001.81605360907	0.545430258948743	0.54232506985316	0.0332233705179764	0.573905052015947	0.574249924992499	0.043944522343948	0.440806610177021	0.436305732484076	0.0489090113459879	0.621579078191189	0.611111111111111	0.0746909379080652
GCF_000151425.1_ASM15142v1	8706	12130270	1393.32299563519	1140	1157.16351871503	0.515054696604823	0.508698562365404	0.0412204397314207	0.558485701514116	0.557935210316754	0.0464893367365241	0.44780144579062	0.441569598786094	0.0570977181867137	0.538877102962214	0.5220523394543	0.0879302650869848
GCF_000151505.1_ASM15150v1	8028	11793001	1468.98368211261	1212	1169.29962431331	0.51188949934128	0.506254890453834	0.0412293543010293	0.559576604575845	0.55869843771619	0.0496072547899764	0.439406249249897	0.434782608695652	0.0557659216787974	0.536685689342565	0.520547945205479	0.0873357686162029
GCF_000151645.1_ASM15164v1	7496	9864156	1315.92262540021	1080	1097.37885471862	0.516385485946582	0.516228977512163	0.0420537527864674	0.546328599328635	0.551724137931034	0.0562461765411922	0.450748478306328	0.445868080635629	0.0625734714378572	0.552079409543562	0.545185113632372	0.078370025206266
GCF_000167675.1_v2.0	9122	13509950	1481.02937952203	1228.5	1357.39881438441	0.584269785935735	0.585407997080848	0.0463054219264153	0.586021667978994	0.587433124481447	0.0486205956531111	0.449072425283953	0.443974459865503	0.0574079590674434	0.717716835197122	0.718552960304556	0.104896639630741
GCF_000170995.1_TRIVI_v2.0	12406	17542900	1414.06577462518	1143	1363.34022052409	0.53311350798834	0.532217553688142	0.0467764134318197	0.565159779799795	0.566623479582789	0.0473560556077852	0.440221512982465	0.433896171748836	0.0550067487099548	0.593959501834385	0.585029198745848	0.103449752600788
GCF_000171015.1_TRIAT_v2.0	11817	16200483	1370.94719471947	1125	1217.57562103796	0.536960473351103	0.534653465346535	0.0486225242523041	0.565353237012026	0.567357512953368	0.0504175634375316	0.443828235138139	0.436823104693141	0.0577977891155234	0.601700417899271	0.587096774193548	0.106920443615649
GCF_000181695.1_ASM18169v1	4286	6217176	1450.57769482035	1188	1067.85022567018	0.526245997878566	0.526773898225195	0.0369080406503249	0.593446178465187	0.595375722543353	0.0494832900241802	0.44714816117063	0.444343909778711	0.0576073070162808	0.53814382541251	0.531346864330329	0.0740640086171353
GCF_000182565.1_S_punctatus_V1	9422	14702140	1560.40543409043	1218	1333.82328216922	0.498607375012128	0.49724584334736	0.0257921087628622	0.560095604198254	0.560394578996855	0.0418455013495942	0.433208130703266	0.429673936026064	0.0552581180746059	0.502518380834103	0.497619047619048	0.0485590487722041
GCF_000182805.2_ASM18280v2	10090	15233495	1509.76164519326	1242	1186.84747959093	0.565253439471537	0.563744483534401	0.0368232416022963	0.572922181476896	0.573791474982698	0.049753328240265	0.45375136445121	0.448525664088265	0.0607210924574366	0.66908759608822	0.664819817054454	0.0878114084597345
GCF_000182895.1_CC3	13356	18539919	1388.13409703504	1131	1058.74415801232	0.5382673233371	0.536796536796537	0.0287536915105606	0.566666600469227	0.567567567567568	0.0442152771911274	0.454454230010118	0.447937253651428	0.0579081360098851	0.593681162735332	0.589285714285714	0.0595541236823533
GCF_000182925.2_NC12	10812	16929975	1565.85044395117	1288.5	1330.72035087077	0.561181150606309	0.561056105610561	0.0346301498915365	0.572038019317601	0.573114586301139	0.047764580661559	0.456969315375543	0.451268950362364	0.0612343198724572	0.654536117125784	0.650432110540677	0.0864577812177546
GCF_000182965.3_ASM18296v3	6030	8955536	1485.16351575456	1239	1078.68037139584	0.351239504834326	0.35342763164025	0.0444288122541797	0.425174729864743	0.426294820717131	0.0534028915727605	0.351411780240514	0.346974831862127	0.0623514873281988	0.277130147214798	0.2831142592172	0.0899363615982863
GCF_000184455.2_ASM18445v3	12074	16292295	1349.3701341726	1117.5	1039.56094223033	0.521479279349847	0.519174041297935	0.0322604736926728	0.562267401757155	0.562814070351759	0.0439481278936122	0.43932145967737	0.435247979959981	0.0506336796075863	0.562848976615017	0.554139941312421	0.0704133360998341
GCF_000185945.1_ASM18594v1	6576	10238083	1556.88610097324	1308	1123.35725947905	0.507085892578712	0.503846880214675	0.0304618669262287	0.55601461492487	0.556059361199548	0.0440815633388648	0.449802443186856	0.444976076555024	0.0553324337935608	0.515440557428799	0.50314465408805	0.0666875300608053
GCF_000187245.1_Hansenula_2	5325	7506306	1409.63492957746	1200	981.323653990427	0.491137074485302	0.488230827638573	0.0490915480042812	0.516481446789128	0.515151515151515	0.0492229049361699	0.375933958185839	0.3725	0.0535845989018445	0.580995818480941	0.575	0.104175396646061
GCF_000187405.1_MetAcr_May2010	9849	14587508	1481.1156462585	1221	1197.09326684629	0.547406791372981	0.53991441640844	0.0441181889518699	0.575982128299186	0.573692397433405	0.0441559594590166	0.449951305277161	0.445714285714286	0.0536616453444879	0.616286903764677	0.595744680851064	0.100578397436383
GCF_000187425.2_MAA_2.0	11688	17245170	1475.45944558522	1221	1220.18726737586	0.55052199945207	0.541666666666667	0.0485519117003808	0.576681819142958	0.574268402450001	0.0456446425797004	0.450705952590742	0.445454545454545	0.0547571834457737	0.624178226622509	0.602941176470588	0.108416217787172
GCF_000192795.1_Vavr_culi_floridensis_V1	2773	2869855	1034.92787594663	777	830.172446309524	0.421364503451392	0.41875	0.0463876763995268	0.450438724971912	0.449131513647643	0.0546435125179854	0.331454893294194	0.324786324786325	0.0580468250192255	0.482197787048937	0.477941176470588	0.0911301033940573
GCF_000203795.1_v1.0	8700	11736689	1349.04471264368	1038	1183.72728423217	0.425657778803753	0.424332440119409	0.0302384059040002	0.506529694360351	0.506063231973111	0.0494424854937533	0.402844233103229	0.397959183673469	0.05880449999136	0.36760144670014	0.362068965517241	0.0529949698945611
GCF_000204055.1_v1.0	16380	18387230	1122.54151404151	900	868.565874575288	0.43528046541238	0.443341597841376	0.0540267118576198	0.502446673093933	0.506253007699711	0.0610611148754967	0.419951071000641	0.418316831683168	0.0616595078395255	0.383442129984401	0.399500449034576	0.0974658893900189
GCF_000209165.1_ASM20916v1	5818	8605825	1479.17239601238	1251	1045.09309643251	0.432769422473174	0.431623931623932	0.0305623728761063	0.457391713163751	0.456310679611651	0.0456805757071987	0.364768313489451	0.36032723900371	0.0553415525560619	0.476148250916297	0.475873156669254	0.0704005958572961
GCF_000213175.1_v2.0	10380	14562310	1402.92003853565	1152	1172.00233445814	0.555360737582436	0.55846147675263	0.0448844190105489	0.566380166008817	0.57103825136612	0.0567871693547982	0.456150825885006	0.451670477420093	0.0656470599614265	0.643550684993825	0.642709985828204	0.0949842113412455
GCF_000218685.1_v1.0	12928	13205391	1021.45660581683	795	930.648238601989	0.487804589160847	0.486372479660417	0.0363740764916831	0.538448915069065	0.542168674698795	0.0536713521732421	0.435555032287238	0.430489167406259	0.0597482479603784	0.489397282590979	0.4824651835775	0.0672371699281498
GCF_000219625.1_MYCGR_v2.0	10963	14409049	1314.33448873484	1077	1035.34063948851	0.557194519802668	0.55524861878453	0.0252211148922198	0.575578375815697	0.576923076923077	0.0444271252508189	0.452007266512016	0.446096654275093	0.0570444754118141	0.643999142079329	0.63963963963964	0.0637942397667378
GCF_000221225.1_CTHT_3.0	7226	11902701	1647.20467755328	1348.5	1239.29356360243	0.570000676983651	0.57088122605364	0.0333293390361424	0.588558076898878	0.588729453968067	0.042744188767404	0.455436863632085	0.451169098784642	0.0592546768018897	0.666007080295533	0.664834667069304	0.0767953799384662
GCF_000223465.1_Candida_tenuis_v1.0	6985	8850757	1267.10909090909	1077	909.647808380285	0.441704327678135	0.439040207522698	0.0407115824681135	0.458934637682087	0.457865168539326	0.05267385204455	0.361631165565818	0.359550561797753	0.0564542106227116	0.50454845146752	0.5	0.0875749379967367
GCF_000223485.1_Spathaspora_passalidarum_v2.0	5983	8101550	1354.09493565101	1113	1009.25208827088	0.389892258656891	0.388548057259714	0.0338686032025531	0.452406723962159	0.451612903225806	0.0510082468724573	0.358791254662696	0.354166666666667	0.0596867383385925	0.35846375770685	0.349854227405248	0.0672090138951
GCF_000225545.1_AOL24927_1.0	11479	17203295	1498.67540726544	1224	1176.41585528054	0.487871111108056	0.486111111111111	0.0275356872273988	0.533870813901173	0.534391534391534	0.0445935759975228	0.437200323138716	0.429250891795482	0.0586414829867703	0.492542274183258	0.486678507992895	0.0530469589513676
GCF_000225605.1_CmilitarisCM01_v01	9651	14644389	1517.39602113771	1287	1135.8305735697	0.59289259889753	0.58751902587519	0.0548960786081323	0.602026264337673	0.599216710182768	0.0524596083844903	0.464942267258585	0.460750853242321	0.0569639517110714	0.711709265096333	0.706713780918728	0.115876126694957
GCF_000226095.1_ASM22609v1	9098	12944579	1422.79391074962	1164	1189.25730889062	0.614424910943142	0.616666666666667	0.0535397807483353	0.606757381835411	0.608715855826733	0.0569981089317139	0.471856270363612	0.46912549722789	0.0676695670762338	0.764664115278059	0.771349862258953	0.107115899741255
GCF_000226115.1_ASM22611v1	9802	13641972	1391.75392776984	1143	1102.60470285107	0.629270479112326	0.632639953862084	0.0547540785786064	0.615965552310217	0.619866614100795	0.0607481782266885	0.478162186318299	0.474738358312366	0.074331755815091	0.793685944441454	0.802937686526914	0.0997947665828679
GCF_000226395.1_PenChr_Nov2007	12791	17264281	1349.72097568603	1107	1055.73587130397	0.527703095767229	0.526743075453677	0.0359986654749343	0.56479209407392	0.566844919786096	0.0484380761272742	0.448384790425102	0.443585780525502	0.0530868375656277	0.569933372426766	0.561881188118812	0.0767315283214573
GCF_000226545.1_ASM22654v1	10527	15699691	1491.37370570913	1233	1142.50379097504	0.560213671885758	0.559856630824373	0.030438391555076	0.567449846201456	0.56782334384858	0.0443744368548127	0.454238111606066	0.449074074074074	0.0568682838878112	0.658953192202542	0.658362989323843	0.0753849505504727
GCF_000227115.2_ASM22711v2	5546	8624300	1555.04868373603	1287	1117.06087745541	0.35068342834926	0.35053226701018	0.0323710882245081	0.417973715035153	0.418604651162791	0.0522850054880472	0.35336487062685	0.348581488933602	0.0555466634616074	0.280711405019167	0.277566539923954	0.0474771111662142
GCF_000230375.1_ASM23037v1	12469	15689736	1258.29946266742	1002	1163.6354331245	0.540601600545185	0.540591096146652	0.0405094469704858	0.564624499401086	0.568	0.0552271425544297	0.461688156521137	0.45625	0.0642813506338871	0.595492145713332	0.59047619047619	0.0803618339584069
