Modeling	Genome	Element	Carrying_capacity	Rate	Initial_cost	AIC_Uniform	AIC_Linear	AIC_Exponential	BIC_Uniform	BIC_Linear	BIC_Exponential	P_Carrying_capacity	P_Rate	P_Initial_cost	Best_AIC	Best_BIC
Successful	GCF_000016525.1_ASM1652v1	Hydrogen bonds	6.97533402954285	0.156718928439981	6.57802990299873	-269.496146737982	-309.742902404821	-418.162457530082	-264.305907037713	-301.957542854417	-407.781978129544	2.10984535244133e-225	6.38008951385371e-15	5.26566004992424e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_000016605.1_ASM1660v1	Hydrogen bonds	7.41442534120113	0.139541744468197	7.09912622088289	-312.012535142773	-350.379239729326	-510.730136273424	-306.822295442504	-342.593880178923	-500.349656872886	1.5515902248546e-246	7.6902147377982e-22	1.92460264876084e-151	AIC_Exponential	BIC_Exponential
Successful	GCF_000017165.1_ASM1716v1	Hydrogen bonds	6.975708360263	0.221521785906977	6.66235463614009	-347.561818377865	-361.340093192355	-446.569884181718	-342.371578677596	-353.554733641951	-436.189404781179	1.96396263502117e-233	3.00321740279484e-09	3.15189577534252e-116	AIC_Exponential	BIC_Exponential
Successful	GCF_000017185.1_ASM1718v1	Hydrogen bonds	6.95544660197473	0.146374085098818	6.59531697848437	-275.715246968581	-308.391279522594	-407.986447073108	-270.525007268312	-300.60591997219	-397.60596767257	1.27094882824699e-222	7.07367034520343e-13	2.28602870549141e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_000017225.1_ASM1722v1	Hydrogen bonds	7.03588396918132	0.223194880153244	6.66936803542796	-324.927997086694	-334.175385978624	-440.369524317469	-319.737757386425	-326.39002642822	-429.98904491693	1.62205720124928e-232	5.29305776396186e-11	5.84563575385026e-115	AIC_Exponential	BIC_Exponential
Successful	GCF_000017625.1_ASM1762v1	Hydrogen bonds	7.68008296969922	0.15606139554776	7.29742168475021	-286.003614385928	-315.592247145857	-476.781165348736	-280.813374685659	-307.806887595453	-466.400685948198	9.80128367231238e-242	1.00191885250767e-20	1.63630581670837e-141	AIC_Exponential	BIC_Exponential
Successful	GCF_000017945.1_ASM1794v1	Hydrogen bonds	7.70035074869451	0.128801253241872	7.64063896771378	-433.71443958911	-434.761755289794	-441.727067569415	-428.52419988884	-426.97639573939	-431.346588168876	6.5854548124425e-233	0.0879806551150697	1.43226575175547e-141	AIC_Exponential	BIC_Exponential
Successful	GCF_000018305.1_ASM1830v1	Hydrogen bonds	7.317417138563	0.157541628835561	7.21818343015053	-414.47951915014	-416.311614138418	-432.822074473541	-409.289279449871	-408.526254588014	-422.441595073002	1.4324417991542e-230	0.0169818942160417	5.70993629520238e-130	AIC_Exponential	BIC_Exponential
Successful	GCF_000018365.1_ASM1836v1	Hydrogen bonds	7.55892592586636	0.0913436187975761	7.38069819859819	-353.798798468528	-391.1489380465	-459.532488972106	-348.608558768258	-383.363578496097	-449.152009571567	1.51573893860683e-231	1.49008400723751e-09	9.8914955512163e-156	AIC_Exponential	BIC_Exponential
Successful	GCF_000018485.1_ASM1848v1	Hydrogen bonds	7.0371473401798	0.243433637823431	6.66085101485952	-330.89230272703	-337.084303358034	-440.730343458645	-325.702063026761	-329.298943807631	-430.349864058107	5.55780961839238e-233	2.20596611198441e-10	7.00693853914864e-111	AIC_Exponential	BIC_Exponential
Successful	GCF_000019605.1_ASM1960v1	Hydrogen bonds	7.49207729846593	0.0362660058047307	7.46012207160707	-443.485130635033	-447.982087804803	-449.327568308181	-438.294890934764	-440.196728254399	-438.947088907643	5.4644654131076e-197	0.257981744892734	6.92406420873557e-175	AIC_Exponential	BIC_Linear
Unsuccessful	GCF_000020905.1_ASM2090v1	Hydrogen bonds	7.3709953926926	NA	7.20424836601307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_000021965.1_ASM2196v1	Hydrogen bonds	7.71126225242284	0.140055529335428	7.19041472165865	-218.311378443329	-263.999336962992	-491.572064547245	-213.121138743059	-256.213977412588	-481.191585146707	3.89579431277266e-244	4.07507448471967e-34	8.42967166266098e-149	AIC_Exponential	BIC_Exponential
Successful	GCF_000022205.1_ASM2220v1	Hydrogen bonds	7.97463083760185	0.310488346324822	7.40302368941963	-312.033387911501	-317.540199444617	-511.21735555125	-306.843148211232	-309.754839894213	-500.836876150712	6.50423892918031e-254	6.81022886102941e-22	3.75191154874787e-118	AIC_Exponential	BIC_Exponential
Successful	GCF_000022365.1_ASM2236v1	Hydrogen bonds	7.62738813887699	0.0977951536147257	7.44574420859334	-352.777866754909	-382.62730490574	-450.683962787753	-347.587627054639	-374.841945355336	-440.303483387215	4.1463167507872e-231	7.51004532472371e-09	3.72526690327843e-152	AIC_Exponential	BIC_Exponential
Successful	GCF_000022385.1_ASM2238v1	Hydrogen bonds	7.06185943779378	0.114755763012891	6.95477483097771	-445.902281791325	-459.671181577872	-506.339101738779	-440.712042091056	-451.885822027468	-495.95862233824	1.08324756388858e-241	1.43331619017414e-05	1.55388698364027e-155	AIC_Exponential	BIC_Exponential
Successful	GCF_000022405.1_ASM2240v1	Hydrogen bonds	7.06333397588653	0.107642098904163	6.95294553789556	-425.740929407453	-443.270884285866	-480.112329560782	-420.550689707184	-435.485524735462	-469.731850160244	2.04636894076011e-235	4.70109956684178e-05	3.77109531723479e-152	AIC_Exponential	BIC_Exponential
Successful	GCF_000022425.1_ASM2242v1	Hydrogen bonds	7.06064917262224	0.104874793092245	6.95310052801639	-425.268934366601	-440.690174282475	-477.390113936124	-420.078694666332	-432.904814732071	-467.009634535585	1.7036600994982e-234	7.24532246073763e-05	2.06524799556284e-152	AIC_Exponential	BIC_Exponential
Successful	GCF_000022465.1_ASM2246v1	Hydrogen bonds	7.07042505793142	0.0941789711482147	6.97138393794665	-435.666879056088	-453.519863236525	-491.863303582396	-430.476639355818	-445.734503686121	-481.482824181858	4.45573719521048e-236	3.99113013679243e-05	6.53675525470561e-159	AIC_Exponential	BIC_Exponential
Successful	GCF_000022485.1_ASM2248v1	Hydrogen bonds	7.06716186510155	0.126315412129077	6.96221012162193	-437.348789005903	-447.551484889039	-480.194436968072	-432.158549305634	-439.766125338636	-469.813957567534	3.12774864378977e-237	0.000323308138548536	9.54396307115857e-147	AIC_Exponential	BIC_Exponential
Successful	GCF_000022545.1_ASM2254v1	Hydrogen bonds	7.2181948903014	0.106697119673946	7.04010631698823	-370.674534514275	-403.8259126804	-478.25233100228	-365.484294814006	-396.040553129997	-467.871851601741	8.4692765052276e-236	6.45681255534387e-10	6.98804914455722e-153	AIC_Exponential	BIC_Exponential
Successful	GCF_000023945.1_ASM2394v1	Hydrogen bonds	7.93044507819352	0.302229506327973	7.44291227202081	-336.7982659459	-345.554903649908	-517.565096825318	-331.60802624563	-337.769544099504	-507.184617424779	6.17024367816285e-255	3.27264740712078e-19	1.16068671218238e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_000023965.1_ASM2396v1	Hydrogen bonds	8.01546933681784	0.282598607345733	7.47950432466094	-313.760328083294	-332.140990813861	-559.988640410702	-308.570088383025	-324.355631263457	-549.608161010164	4.37735781846641e-264	1.75346409384412e-29	9.45447307899891e-134	AIC_Exponential	BIC_Exponential
Successful	GCF_000023985.1_ASM2398v1	Hydrogen bonds	6.97845646422384	0.115831654833301	6.80785464245378	-365.998940420387	-403.160415522143	-439.011015332511	-360.808700720118	-395.375055971739	-428.630535931972	4.15287904526077e-227	1.22201293631792e-06	1.68508011008736e-140	AIC_Exponential	BIC_Exponential
Successful	GCF_000024185.1_ASM2418v1	Hydrogen bonds	7.09924978380049	0.106894611023312	6.66705731683378	-221.956359473173	-282.191593949716	-457.887660946873	-216.766119772904	-274.406234399312	-447.507181546334	9.14604073716624e-231	2.20675746491375e-27	1.4729770124575e-147	AIC_Exponential	BIC_Exponential
Successful	GCF_000024625.1_ASM2462v1	Hydrogen bonds	6.98899935822459	0.117225142239025	6.82416414276475	-375.890553765403	-400.729699209668	-450.82108095656	-370.700314065134	-392.944339659265	-440.440601556022	8.59857275413567e-230	8.09860576411205e-07	1.20185774499407e-142	AIC_Exponential	BIC_Exponential
Successful	GCF_000024745.1_ASM2474v1	Hydrogen bonds	7.08664162188098	0.0882102995296951	6.98287353520931	-402.058945341924	-417.933228298472	-445.402574176974	-396.868705641654	-410.147868748068	-435.022094776436	2.53464325497646e-225	0.00040831278309557	3.38564077276403e-151	AIC_Exponential	BIC_Exponential
Successful	GCF_000025285.1_ASM2528v1	Hydrogen bonds	7.26311409406059	0.207181731257117	7.1744128948432	-453.197466315299	-455.02300545321	-466.639897872007	-448.00722661503	-447.237645902806	-456.259418471468	4.8731781246911e-239	0.0363652073466264	4.16968494911352e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_000025325.1_ASM2532v1	Hydrogen bonds	7.97808121085543	0.225722785717639	7.46610182532263	-286.858855477325	-306.593115408615	-542.610028073817	-281.668615777056	-298.807755858211	-532.229548673279	2.49925145702538e-259	3.3758327213785e-31	3.51896051593667e-141	AIC_Exponential	BIC_Exponential
Successful	GCF_000025505.1_ASM2550v1	Hydrogen bonds	7.33532458216101	0.150051975931158	7.17270716765767	-404.692187376062	-429.082318521679	-475.243190456951	-399.501947675793	-421.296958971276	-464.862711056412	3.12144304946167e-239	1.65654714063262e-06	7.19713318339862e-141	AIC_Exponential	BIC_Exponential
Successful	GCF_000025525.1_ASM2552v1	Hydrogen bonds	6.97351049876075	0.124080437405555	6.81562373776447	-393.035030976838	-422.225905197193	-470.472357108661	-387.844791276569	-414.440545646789	-460.091877708123	1.94270616621371e-234	4.54655421078114e-07	9.86629191054655e-145	AIC_Exponential	BIC_Exponential
Successful	GCF_000025625.1_ASM2562v1	Hydrogen bonds	7.87617989583136	0.262730530562509	7.46338641688096	-349.151492956075	-365.777780175342	-547.786242317657	-343.961253255806	-357.992420624938	-537.405762917118	1.58990878878381e-260	6.70978869878412e-22	3.53630216994966e-134	AIC_Exponential	BIC_Exponential
Successful	GCF_000025665.1_ASM2566v1	Hydrogen bonds	7.18253244296596	0.237944055711792	6.92767180619362	-360.057216987997	-361.043818693272	-411.431442349	-354.866977287728	-353.258459142868	-401.050962948462	1.4063980049406e-227	6.34151956597623e-05	1.29544877614566e-106	AIC_Exponential	BIC_Exponential
Successful	GCF_000025685.1_ASM2568v1	Hydrogen bonds	8.01028619180983	0.287797953897498	7.43737091575375	-299.008657274726	-310.682384175365	-505.985979582012	-293.818417574457	-302.897024624962	-495.605500181473	9.50755859471312e-253	3.98278024958979e-23	1.93365018704408e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_000025865.1_ASM2586v1	Hydrogen bonds	7.31798330327519	0.141702246222967	6.89816500744652	-252.947145192964	-285.994829625296	-432.899297697146	-247.756905492694	-278.209470074893	-422.518818296608	1.033343149399e-229	4.09164301634477e-19	6.72626525301986e-134	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_000026045.1_ASM2604v1	Hydrogen bonds	7.92685123572547	NA	7.70438704387044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_000063445.1_ASM6344v1	Hydrogen bonds	7.71284478609454	0.10654823254665	7.29098276212575	-227.825614786424	-277.814487248474	-473.459952831206	-222.635375086155	-270.02912769807	-463.079473430668	1.7964455917712e-237	5.42748054803263e-29	1.91982444697386e-154	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_000069025.1_ASM6902v1	Hydrogen bonds	8.00575536578778	NA	7.72623574144487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_000091665.1_ASM9166v1	Hydrogen bonds	6.95228729708484	0.153170482156546	6.79150416229248	-404.765603926801	-429.199103455966	-470.206793862528	-399.575364226532	-421.413743905563	-459.82631446199	4.31973257605321e-236	4.54568498296359e-06	8.85260007333998e-137	AIC_Exponential	BIC_Exponential
Successful	GCF_000092185.1_ASM9218v1	Hydrogen bonds	7.4226931101341	0.0637388458587775	7.2753283400687	-342.35202752353	-379.568172879797	-418.622813757095	-337.161787823261	-371.782813329393	-408.242334356557	3.10219322734152e-214	3.18362090767637e-06	3.02672019662577e-156	AIC_Exponential	BIC_Exponential
Successful	GCF_000092305.1_ASM9230v1	Hydrogen bonds	7.01945911649352	0.153344674839651	6.76458359528502	-335.10981911292	-368.987713202003	-430.674599921751	-329.919579412651	-361.202353651599	-420.294120521213	3.67202722997769e-228	7.3509468554625e-09	8.58575029139602e-129	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_000092465.1_ASM9246v1	Hydrogen bonds	7.1137468741317	NA	7.00282485875706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_000144915.1_ASM14491v1	Hydrogen bonds	7.73127119215003	0.0639390718981358	7.66358423010463	-433.208612440039	-449.945685451525	-463.210209623989	-428.01837273977	-442.160325901121	-452.82973022345	1.79601221760074e-225	0.00558389907833795	2.15501239047316e-167	AIC_Exponential	BIC_Exponential
Successful	GCF_000145295.1_ASM14529v1	Hydrogen bonds	7.50596289367197	0.122169374788359	7.04245749693337	-219.980710714627	-275.514128415718	-431.378608970732	-214.790471014358	-267.728768865315	-420.998129570194	4.7455030832131e-229	1.19524728635887e-23	7.11584495148536e-140	AIC_Exponential	BIC_Exponential
Successful	GCF_000147875.1_ASM14787v1	Hydrogen bonds	7.47021813646168	0.12757042412021	6.99123545640988	-223.456542122479	-270.147519897127	-487.58005021518	-218.266302422209	-262.362160346723	-477.199570814641	4.04831783011673e-241	1.99388982358544e-32	5.47325369085621e-150	AIC_Exponential	BIC_Exponential
Successful	GCF_000148385.1_ASM14838v1	Hydrogen bonds	7.38848185022502	0.069357619191204	7.29717623791563	-376.417303997585	-392.088627101553	-405.022794770019	-371.227064297316	-384.303267551149	-394.642315369481	1.6311407062783e-213	0.00589861721716651	3.79082323633245e-151	AIC_Exponential	BIC_Exponential
Successful	GCF_000151105.2_ASM15110v2	Hydrogen bonds	7.25661542746315	0.103385919428657	7.10792814395768	-382.169641156301	-412.952583410975	-456.256606480012	-376.979401456032	-405.167223860571	-445.876127079473	5.48835710410191e-231	1.12776990429734e-06	1.59228328774547e-149	AIC_Exponential	BIC_Exponential
Successful	GCF_000151205.2_ASM15120v2	Hydrogen bonds	7.66936832751379	0.0892568634173589	7.48991058045679	-351.792910039603	-390.908148697875	-460.789733686016	-346.602670339334	-383.122789147471	-450.409254285478	4.93825009349165e-232	7.41096298671409e-10	2.71545330532907e-157	AIC_Exponential	BIC_Exponential
Successful	GCF_000152265.2_ASM15226v2	Hydrogen bonds	7.13116260458705	0.153377335415031	6.7552935625433	-281.557461915521	-314.481784713509	-443.915778798809	-276.367222215252	-306.696425163105	-433.535299398271	1.36708345761364e-231	1.03085173137465e-16	3.53944205004594e-132	AIC_Exponential	BIC_Exponential
Successful	GCF_000166095.1_ASM16609v1	Hydrogen bonds	6.94668845005256	0.223114201786216	6.66473741959077	-353.810574667481	-374.336144249506	-428.692896569696	-348.620334967212	-366.550784699102	-418.312417169157	1.56708523113897e-229	6.40728041612255e-07	5.91768940903494e-112	AIC_Exponential	BIC_Exponential
Successful	GCF_000172995.2_ASM17299v2	Hydrogen bonds	7.84225939566039	0.334635680492206	7.3808106078768	-366.062410241117	-371.236698186334	-541.402776316658	-360.872170540848	-363.45133863593	-531.02229691612	8.42339362358759e-260	2.21231217749142e-18	2.82397987057934e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_000179575.2_ASM17957v2	Hydrogen bonds	6.94879316402092	0.128499069697314	6.69100831003587	-314.278608845827	-346.101401662653	-415.805193150796	-309.088369145558	-338.316042112249	-405.424713750258	4.21172585215673e-223	2.08222478758079e-09	8.84878134537154e-132	AIC_Exponential	BIC_Exponential
Successful	GCF_000186365.1_ASM18636v1	Hydrogen bonds	7.61089126823727	0.0649109035854751	7.52309807767034	-380.506873589583	-396.011550125337	-409.637280845597	-375.316633889314	-388.226190574933	-399.256801445058	5.93864582395607e-214	0.00613311049732994	4.71528888407715e-155	AIC_Exponential	BIC_Exponential
Successful	GCF_000189555.1_ASM18955v1	Hydrogen bonds	7.06637641168155	0.111748058970222	6.96243785655664	-434.390765244685	-446.942101762898	-483.164617129447	-429.200525544416	-439.156742212495	-472.784137728908	1.56315600602312e-236	0.00012392935375868	1.40158657062571e-151	AIC_Exponential	BIC_Exponential
Successful	GCF_000190315.1_ASM19031v1	Hydrogen bonds	7.29717398458556	0.0898882007290555	7.18157882088661	-369.857508096278	-385.201224124893	-406.1999625229	-364.667268396009	-377.41586457449	-395.819483122362	1.32678075602849e-218	0.00125270086975732	1.34755929095836e-143	AIC_Exponential	BIC_Exponential
Successful	GCF_000191585.1_ASM19158v1	Hydrogen bonds	7.14356892984423	0.119792828360016	6.77949337171844	-265.715839348906	-317.370477852086	-471.326247165703	-260.525599648637	-309.585118301682	-460.945767765165	3.28979050947061e-235	9.70256788632233e-23	5.89145586077206e-147	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_000193375.1_ASM19337v1	Hydrogen bonds	7.81811458007031	NA	7.59978768577495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_000194625.1_ASM19462v1	Hydrogen bonds	7.43185217383726	0.0958763516936376	7.31112804284106	-405.053884335699	-434.449711979023	-467.505934207692	-399.86364463543	-426.664352428619	-457.125454807153	2.70984152413627e-233	1.23017492953177e-05	2.71173615212693e-155	AIC_Exponential	BIC_Exponential
Successful	GCF_000195895.1_ASM19589v1	Hydrogen bonds	7.27504286583707	0.123137586734337	6.90980704842478	-269.392040926818	-301.185805176807	-482.216357553582	-264.201801226548	-293.400445626403	-471.835878153044	1.48975250842504e-238	6.61193341778513e-24	4.54941159056129e-149	AIC_Exponential	BIC_Exponential
Successful	GCF_000195915.1_ASM19591v1	Hydrogen bonds	7.4171732492157	0.128889351030708	7.11922514276047	-297.760689252721	-334.182973208596	-427.19569244882	-292.570449552452	-326.397613658192	-416.815213048281	3.03408579053769e-228	1.76132982154997e-12	9.15118443908788e-137	AIC_Exponential	BIC_Exponential
Successful	GCF_000195935.2_ASM19593v1	Hydrogen bonds	7.35233579784864	0.0786105658737244	7.25506402853441	-412.912196396139	-439.57621698202	-461.877474343567	-407.72195669587	-431.790857431616	-451.496994943029	3.72733904684393e-228	0.000193864223180672	1.59141997486125e-159	AIC_Exponential	BIC_Exponential
Successful	GCF_000196655.1_ASM19665v1	Hydrogen bonds	7.13232771931609	0.122974656844156	6.86518264294166	-315.153351150874	-345.366628525226	-447.308727344799	-309.963111450605	-337.581268974822	-436.928247944261	2.19782256959239e-230	8.84806149760936e-13	5.04074624395335e-141	AIC_Exponential	BIC_Exponential
