Modeling	Genome	Element	Carrying_capacity	Rate	Initial_cost	AIC_Uniform	AIC_Linear	AIC_Exponential	BIC_Uniform	BIC_Linear	BIC_Exponential	P_Carrying_capacity	P_Rate	P_Initial_cost	Best_AIC	Best_BIC
Successful	GCF_000006825.1_ASM682v1	Hydrogen bonds	7.24610000044406	0.190021434235584	6.61979894282836	-213.582838786154	-233.630874011515	-416.166085812737	-208.392599085885	-225.845514461111	-405.785606412198	8.62229422441336e-228	1.50454766406039e-22	2.44292720588959e-118	AIC_Exponential	BIC_Exponential
Successful	GCF_000006845.1_ASM684v1	Hydrogen bonds	7.63543355738068	0.209014919482132	6.91431228846153	-198.366748741816	-217.392520371174	-399.147970816668	-193.176509041547	-209.60716082077	-388.76749141613	6.74395835057827e-227	2.88032917309259e-22	7.87850569893276e-113	AIC_Exponential	BIC_Exponential
Successful	GCF_000006865.1_ASM686v1	Hydrogen bonds	7.09471373989406	0.188606649599838	6.51629269942137	-220.770513012698	-238.279538068577	-380.005421919236	-215.580273312429	-230.494178518174	-369.624942518697	2.9421660718264e-219	2.38760801493481e-16	3.38710822333824e-110	AIC_Exponential	BIC_Exponential
Successful	GCF_000006885.1_ASM688v1	Hydrogen bonds	7.2297717183343	0.162854207107315	6.59413954000728	-190.563879079354	-220.716829727725	-402.094906622203	-185.373639379085	-212.931470177321	-391.714427221665	9.39890728033802e-224	6.94557940031626e-24	1.50588659023191e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_000006905.1_ASM690v1	Hydrogen bonds	8.04427880421276	0.176124115956194	7.74815488037356	-342.703912718987	-361.662805995159	-482.144362117119	-337.513673018718	-353.877446444755	-471.763882716581	1.24934902334236e-245	8.19406663266685e-14	9.8644846241529e-140	AIC_Exponential	BIC_Exponential
Successful	GCF_000006925.2_ASM692v2	Hydrogen bonds	7.55785480437691	0.178224997744656	7.00025251838305	-223.080164019993	-247.570561358336	-392.915922440678	-217.889924319724	-239.785201807932	-382.53544304014	2.79125661500851e-224	9.21242838379344e-18	6.97040349382885e-118	AIC_Exponential	BIC_Exponential
Successful	GCF_000006945.2_ASM694v2	Hydrogen bonds	7.59856163416808	0.189474196632013	6.89655124984072	-196.235013276448	-228.090449062849	-461.442039833836	-191.044773576178	-220.305089512446	-451.061560433298	2.77802560088266e-239	7.72650675265517e-33	6.08155589978332e-130	AIC_Exponential	BIC_Exponential
Successful	GCF_000006965.1_ASM696v1	Hydrogen bonds	7.90118860538981	0.16747793758092	7.41041183676015	-245.791628396639	-266.690916161297	-441.203801874208	-240.60138869637	-258.905556610893	-430.82332247367	6.54713793057189e-236	1.86978629279409e-21	2.09383178795771e-132	AIC_Exponential	BIC_Exponential
Successful	GCF_000006985.1_ASM698v1	Hydrogen bonds	7.73839991301562	0.137273595007486	7.16859326457168	-196.130418250028	-241.880020668356	-449.676950720267	-190.940178549759	-234.094661117952	-439.296471319728	2.81318518633989e-235	1.15494738140286e-30	7.83572706365335e-141	AIC_Exponential	BIC_Exponential
Successful	GCF_000007025.1_ASM702v1	Hydrogen bonds	6.99081501438952	0.128371806910714	6.64519433595832	-262.945168560683	-285.358395758136	-380.898582064794	-257.754928860414	-277.573036207732	-370.518102664256	5.64378732129691e-216	3.50149164299218e-11	1.15318918352188e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_000007045.1_ASM704v1	Hydrogen bonds	7.23643581303111	0.138461520387129	6.66296152316351	-193.572308258546	-233.127001444002	-426.465989082129	-188.382068558277	-225.341641893598	-416.085509681591	1.16114806593293e-227	3.29411988894331e-27	8.03164684820042e-133	AIC_Exponential	BIC_Exponential
Successful	GCF_000007085.1_ASM708v1	Hydrogen bonds	7.14128250606738	0.10676889767289	6.89300804257152	-313.357452441314	-354.527889943205	-443.489574611091	-308.167212741044	-346.742530392802	-433.109095210553	5.08782385028559e-228	2.09044414331757e-12	5.0551972154069e-145	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_000007105.1_ASM710v1	Hydrogen bonds	7.442081184662	NA	7.17931456548348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_000007125.1_ASM712v1	Hydrogen bonds	7.76253715054363	0.160350733909372	7.26317016902327	-232.837614993779	-256.428101350816	-407.875877144816	-227.64737529351	-248.642741800412	-397.495397744278	7.49711490762681e-228	1.7498904895831e-18	2.21337128581353e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_000007145.1_ASM714v1	Hydrogen bonds	7.99024371050628	0.203497956767627	7.56777491499056	-305.70501060014	-318.95480318094	-514.989381105649	-300.51477089987	-311.169443630536	-504.608901705111	4.46548791264537e-253	1.35649374401995e-23	3.76105656040616e-140	AIC_Exponential	BIC_Exponential
Successful	GCF_000007165.1_ASM716v1	Hydrogen bonds	7.97308360817246	0.216465777209657	7.49283020931223	-285.350002099929	-294.462318757807	-471.234060179456	-280.15976239966	-286.676959207403	-460.853580778918	4.44623535086172e-244	4.57583928753015e-20	4.38148674731668e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_000007205.1_ASM720v1	Hydrogen bonds	7.24701080267482	0.10287327439821	6.98828185380369	-301.91144071503	-348.237844280764	-434.132417637384	-296.721201014761	-340.45248473036	-423.751938236846	3.5742092218396e-226	1.31406122704691e-12	7.51674950129387e-145	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_000007245.1_ASM724v1	Hydrogen bonds	7.5899460524137	NA	7.33545986177565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_000007265.1_ASM726v1	Hydrogen bonds	7.08886885567377	0.20305890978837501	6.52155590425203	-234.069051547648	-251.330089536776	-387.932483494153	-228.878811847379	-243.544729986373	-377.552004093615	2.6643820432552e-221	1.21079241072615e-15	1.1953072051207e-108	AIC_Exponential	BIC_Exponential
Successful	GCF_000007285.1_ASM728v1	Hydrogen bonds	7.17562919814881	0.184045519914671	6.59891126776774	-216.333338490883	-240.165247811315	-368.883562430853	-211.143098790613	-232.379888260911	-358.503083030314	3.0224041260359e-217	1.82722085607276e-15	2.3145408901767e-109	AIC_Exponential	BIC_Exponential
Successful	GCF_000007325.1_ASM732v1	Hydrogen bonds	6.82884825504822	0.148274922823794	6.50242695700658	-301.990291049996	-333.458752746195	-449.855873384772	-296.800051349727	-325.673393195791	-439.475393984234	8.83403661653085e-231	8.26530307745435e-15	6.28332067476853e-133	AIC_Exponential	BIC_Exponential
Successful	GCF_000007365.1_ASM736v1	Hydrogen bonds	6.78811670859699	0.24999263560124	6.37457628494	-284.273311956053	-292.982267134558	-348.230864914332	-279.083072255784	-285.196907584155	-337.850385513793	4.15393625776847e-212	5.83910138674005e-6	7.84139976243389e-89	AIC_Exponential	BIC_Exponential
Successful	GCF_000007405.1_ASM740v1	Hydrogen bonds	7.56131364399012	0.204405899730427	6.88024734222591	-210.348588516494	-233.391656091448	-439.321424052453	-205.158348816225	-225.606296541045	-428.940944651915	7.73043274577922e-235	1.0179190783935e-26	7.93609197438224e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_000007425.1_ASM742v1	Hydrogen bonds	7.17628678391992	0.180377134719731	6.60965383114272	-217.372345941084	-242.307299407304	-370.708584315817	-212.182106240815	-234.5219398569	-360.328104915279	1.63128906860992e-217	1.44917045964282e-15	1.39701602555322e-110	AIC_Exponential	BIC_Exponential
Successful	GCF_000007445.1_ASM744v1	Hydrogen bonds	7.54939518523719	0.214334390904204	6.83396017911021	-208.188695464648	-229.29802196333	-447.447570774668	-202.998455764379	-221.512662412927	-437.067091374129	1.01293148343036e-236	2.0587364972e-28	2.28260396809817e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_000007465.2_ASM746v2	Hydrogen bonds	7.13471305553078	0.170236793847822	6.59803544640634	-222.180045672229	-247.953613544895	-382.025847154216	-216.98980597196	-240.168253994492	-371.645367753678	2.72660827765167e-219	2.06048607019461e-16	4.59361002081223e-115	AIC_Exponential	BIC_Exponential
Successful	GCF_000007485.1_ASM748v1	Hydrogen bonds	7.41308898669246	0.261661410965476	7.15901528618316	-338.422061276859	-336.813910115352	-368.513513946638	-333.23182157659	-329.028550564948	-358.1330345461	3.04107892133098e-220	0.00256349869831275	3.43838823428714e-94	AIC_Exponential	BIC_Exponential
Successful	GCF_000007505.1_ASM750v1	Hydrogen bonds	7.76367256037565	0.164935117671235	7.25128232608998	-231.426579238739	-253.794948748048	-407.039242789861	-226.23633953847	-246.009589197645	-396.658763389323	7.07523588471837e-228	1.42178934557042e-18	4.23626676744494e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_000007525.1_ASM752v1	Hydrogen bonds	7.82579116957432	0.13339979038294	7.42988757893893	-250.17873665018	-285.21464559708	-396.79777369803	-244.988496949911	-277.429286046676	-386.417294297491	2.18684590232738e-224	1.33862675102188e-14	2.503154728561e-131	AIC_Exponential	BIC_Exponential
Successful	GCF_000007545.1_ASM754v1	Hydrogen bonds	7.59427887794661	0.187896092332722	6.90815341988724	-199.224891231897	-229.909418923159	-456.478506604171	-194.034651531628	-222.124059372755	-446.098027203633	3.62244183580653e-238	1.855236740066e-31	3.15240811269958e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_000007565.2_ASM756v2	Hydrogen bonds	7.88235750703684	0.180523948818214	7.37707338879745	-257.11198169655	-284.450898856956	-518.584417593779	-251.921741996281	-276.665539306552	-508.20393819324	1.39332961616103e-252	3.37733597526974e-32	1.63214813384217e-145	AIC_Exponential	BIC_Exponential
Successful	GCF_000007585.1_ASM758v1	Hydrogen bonds	7.4974516807082	0.196137638925907	6.71920634089328	-172.067269259617	-194.636665841539	-366.24953946915	-166.877029559347	-186.851306291135	-355.869060068611	7.26275022959165e-219	2.84070799175615e-21	5.88257736805818e-108	AIC_Exponential	BIC_Exponential
Successful	GCF_000007605.1_ASM760v1	Hydrogen bonds	7.20524709390837	0.139834327906496	6.91969400674473	-296.10208793024	-312.122509724519	-383.810066407016	-290.911848229971	-304.337150174115	-373.429587006478	1.22142494698976e-218	4.44986647789337e-8	1.67179407377784e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_000007625.1_ASM762v1	Hydrogen bonds	6.87389842390251	0.14094892890655	6.54594923212213	-298.089399926158	-331.863908069921	-459.419655441419	-292.899160225889	-324.078548519518	-449.039176040881	1.1810221821868e-232	1.55760392322635e-16	4.17860657422605e-137	AIC_Exponential	BIC_Exponential
Successful	GCF_000007645.1_ASM764v1	Hydrogen bonds	6.99500582970597	0.166950901985446	6.65585160022018	-308.329815119427	-330.526431585271	-450.957173001899	-303.139575419158	-322.741072034867	-440.576693601361	7.05399017420652e-233	3.4642466683944597e-14	1.55702583084432e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_000007665.1_ASM766v1	Hydrogen bonds	8.0574359228329	0.276702837409154	7.62687422251252	-333.695547404206	-340.386021289739	-463.348964987878	-328.505307703937	-332.600661739335	-452.968485587339	6.93915889725511e-244	1.36290424573711e-12	1.09558548357102e-114	AIC_Exponential	BIC_Exponential
Successful	GCF_000007685.1_ASM768v1	Hydrogen bonds	7.10966924035886	0.130790003293634	6.79763369605831	-303.34011643552	-335.188953382604	-484.846485154662	-298.149876735251	-327.4035938322	-474.466005754123	9.43254897030497e-239	2.84634139659755e-19	1.37905940087701e-146	AIC_Exponential	BIC_Exponential
Successful	GCF_000007705.1_ASM770v1	Hydrogen bonds	7.99947057802711	0.19481637518044	7.24516026540604	-185.847682600774	-213.798298600397	-451.621459284314	-180.657442900505	-206.012939049994	-441.240979883775	1.63023667344759e-239	6.04269090083087e-33	7.72121120050105e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_000007725.1_ASM772v1	Hydrogen bonds	6.81037210082678	0.200598016663339	6.45644344399629	-280.267060016465	-286.693302878875	-342.755827494595	-275.076820316196	-278.907943328472	-332.375348094057	4.4865227302232e-210	7.63333236607631e-6	4.87679697187244e-98	AIC_Exponential	BIC_Exponential
Successful	GCF_000007745.1_ASM774v1	Hydrogen bonds	7.31960390377544	0.183815901660252	6.5477500122037	-167.352125957291	-192.64827882546	-382.956877759697	-162.161886257022	-184.862919275057	-372.576398359159	5.24138708080665e-221	1.46933959806537e-24	3.57047159125369e-113	AIC_Exponential	BIC_Exponential
Successful	GCF_000007765.2_ASM776v2	Hydrogen bonds	7.3256479180514	0.13969602985948	6.89471819444754	-243.838623714382	-266.358318612893	-413.428140044644	-238.648384014113	-258.572959062489	-403.047660644105	1.56247937704201e-225	1.18139991277005e-17	2.28950683304355e-130	AIC_Exponential	BIC_Exponential
Successful	GCF_000007785.1_ASM778v1	Hydrogen bonds	7.14255475858894	0.165480519906816	6.65574381746818	-244.087564724636	-265.548216562607	-432.881681910269	-238.897325024367	-257.762857012204	-422.50120250973	7.31793132403525e-230	1.85580897866747e-20	6.33845285587367e-127	AIC_Exponential	BIC_Exponential
Successful	GCF_000007805.1_ASM780v1	Hydrogen bonds	7.78689658338644	0.169858953163706	7.2918826831503	-250.625988182707	-283.035400276573	-485.984639792453	-245.435748482437	-275.25004072617	-475.604160391915	7.97650731282862e-245	9.70245711366928e-28	1.20775307082658e-140	AIC_Exponential	BIC_Exponential
Successful	GCF_000007825.1_ASM782v1	Hydrogen bonds	7.07977502576719	0.152542920364797	6.75271087614635	-315.673327149461	-344.636417477458	-514.087619502164	-310.483087449192	-336.851057927054	-503.707140101626	4.95803165040688e-246	7.40388045113273e-22	7.33892972719388e-147	AIC_Exponential	BIC_Exponential
Successful	GCF_000007845.1_ASM784v1	Hydrogen bonds	7.08448725419775	0.161044780797292	6.72487068107568	-303.811176241556	-331.15535174034	-504.17198238164	-298.620936541287	-323.369992189937	-493.791502981101	2.31066097644899e-244	3.57928499332207e-22	1.11299508694923e-142	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_000007865.1_ASM786v1	Hydrogen bonds	8.10595268430994	NA	7.84061189242536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_000007885.1_ASM788v1	Hydrogen bonds	7.46461426717486	0.198551582070603	6.87970220404378	-228.354335107333	-247.719539137892	-396.97304095219	-223.164095407064	-239.934179587489	-386.592561551651	3.06990874815374e-225	1.27047095740801e-17	1.16172749965151e-113	AIC_Exponential	BIC_Exponential
Successful	GCF_000007905.1_ASM790v1	Hydrogen bonds	7.09748822920397	0.186139815875413	6.70982308812585	-291.474139930189	-309.527437745801	-419.125083209677	-286.28390022992	-301.742078195398	-408.744603809139	1.85579322536192e-227	2.13362562534082e-12	5.81050605582336e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_000007925.1_ASM792v1	Hydrogen bonds	7.13585376174809	-0.0313475130740185	7.13493589092409	-365.30012831276	-364.358030497645	-363.44986305192	-360.109888612491	-356.572670947241	-353.069383651382	3.78851442221919e-168	0.634613981004207	2.32560342522305e-189	AIC_Uniform	BIC_Uniform
Successful	GCF_000007945.1_ASM794v1	Hydrogen bonds	7.17345501508798	0.198679420267186	6.63396968170323	-234.654393460974	-251.894799336669	-365.805818089015	-229.464153760705	-244.109439786266	-355.425338688476	5.04071938686132e-217	8.14684044038381e-13	1.87020450467619e-105	AIC_Exponential	BIC_Exponential
Successful	GCF_000007985.2_ASM798v2	Hydrogen bonds	7.86091419196815	0.150958721241821	7.23482507475739	-188.94899895766	-217.156599369341	-443.448916473928	-183.758759257391	-209.371239818937	-433.068437073389	2.11869984493948e-235	6.41068341975824e-31	1.19315582094989e-136	AIC_Exponential	BIC_Exponential
Successful	GCF_000008005.1_ASM800v1	Hydrogen bonds	7.08653432794953	0.150741707459215	6.75305468868645	-309.720693165112	-339.873997433796	-504.860746963387	-304.530453464843	-332.088637883393	-494.480267562848	4.90041191452562e-244	2.33496824380676e-21	2.06279303859054e-145	AIC_Exponential	BIC_Exponential
Successful	GCF_000008025.1_ASM802v1	Hydrogen bonds	7.06747476224804	0.139560236857136	6.74846431079128	-278.435498161849	-296.841336945097	-374.28116326343	-273.24525846158	-289.055977394694	-363.900683862892	8.36186386003713e-216	7.07070442726475e-9	9.48623147492764e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_000008045.1_ASM804v1	Hydrogen bonds	6.92044539577891	0.145266628003165	6.48749581432177	-240.826664258854	-265.5752030379	-383.708721054436	-235.636424558585	-257.789843487497	-373.328241653898	3.17361550411913e-217	3.53815292374236e-14	2.65119338830302e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_000008065.1_ASM806v1	Hydrogen bonds	7.0514372601328	0.156812328891998	6.62297821779413	-252.564659716571	-274.041802752748	-394.606136343257	-247.374420016302	-266.256443202344	-384.225656942719	6.78965238020589e-221	4.19741935549028e-14	1.77425292876726e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_000008105.1_ASM810v1	Hydrogen bonds	7.59698434345805	0.190536224057047	6.89567707451647	-196.884201324085	-228.097715819901	-457.120233050123	-191.693961623816	-220.312356269498	-446.739753649585	2.13928799378424e-238	5.65433965664047e-32	8.64165974512517e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_000008125.1_ASM812v1	Hydrogen bonds	8.11123635106094	0.112896758899245	7.83863198823521	-302.478112757741	-332.431972529627	-436.534746292681	-297.287873057472	-324.646612979224	-426.154266892142	1.50874127278082e-232	6.15566263594486e-13	4.83709984119674e-147	AIC_Exponential	BIC_Exponential
Successful	GCF_000008145.1_ASM814v1	Hydrogen bonds	7.76285402363771	0.163550049006093	7.2559779144987004	-233.54058537343099	-257.429283622018	-414.664313403394	-228.350345673162	-249.643924071614	-404.283834002855	2.0230607703781e-229	2.36681143400707e-19	4.95634154031174e-127	AIC_Exponential	BIC_Exponential
Successful	GCF_000008165.1_ASM816v1	Hydrogen bonds	7.08539361532509	0.153587082609919	6.74148784360593	-304.811758723159	-334.381069674806	-493.229186260821	-299.621519022889	-326.595710124402	-482.848706860283	1.01270810923256e-241	2.25759654352506e-20	3.08534952425214e-142	AIC_Exponential	BIC_Exponential
Successful	GCF_000008185.1_ASM818v1	Hydrogen bonds	7.15359284578107	0.13154682123627	6.58733651242961	-191.583296009569	-228.904756386949	-441.960179417015	-186.3930563093	-221.119396836545	-431.579700016477	5.59111773314934e-230	4.3177667133111e-30	2.00105648753554e-137	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_000008205.1_ASM820v1	Hydrogen bonds	6.88031992372679	NA	6.55411954765751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_000008225.1_ASM822v1	Hydrogen bonds	6.88653556685387	0.172397086153503	6.4910895763085	-249.473550631957	-259.595651139599	-326.471573965902	-244.283310931687	-251.810291589195	-316.091094565364	3.22943304725163e-206	4.1166585056369e-7	1.73742050893065e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_000008245.1_ASM824v1	Hydrogen bonds	6.87382854007896	0.164770329252179	6.46450435112563	-242.744340862543	-261.326201002658	-328.477980184221	-237.554101162274	-253.540841452254	-318.097500783683	2.93008570888356e-206	6.34857133727611e-8	1.23531963031936e-103	AIC_Exponential	BIC_Exponential
Successful	GCF_000008285.1_ASM828v1	Hydrogen bonds	7.16033028426729	0.162078265101716	6.65923607299797	-237.582474081432	-270.664300205182	-440.734766332092	-232.392234381162	-262.878940654778	-430.354286931553	1.79110426660564e-231	1.35740293874204e-22	1.71334265114691e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_000008305.1_ASM830v1	Hydrogen bonds	6.81928460287402	0.200885777213978	6.33644244053803	-243.055901022606	-253.282763617474	-339.003874046954	-237.865661322337	-245.497404067071	-328.623394646416	2.47830753477219e-209	6.02143749159853e-9	2.8031367002427e-97	AIC_Exponential	BIC_Exponential
Successful	GCF_000008325.1_ASM832v1	Hydrogen bonds	7.93571456581534	0.197539323489029	7.33450284678088	-231.963477940199	-252.007654067397	-465.827512796464	-226.77323823993	-244.222294516994	-455.447033395926	2.90398751750656e-242	1.60831258299979e-27	7.07889306643289e-131	AIC_Exponential	BIC_Exponential
Successful	GCF_000008345.1_ASM834v1	Hydrogen bonds	7.82274499916219	0.292531764081118	7.45898461146678	-363.455464513427	-363.108725368614	-461.021001104097	-358.265224813158	-355.32336581821	-450.640521703559	2.33414859524475e-242	4.64103452812309e-9	6.72964826654558e-110	AIC_Exponential	BIC_Exponential
Successful	GCF_000008365.1_ASM836v1	Hydrogen bonds	6.76891409481773	0.214195422834703	6.3072281448252	-264.450553962423	-271.213522895948	-365.409361653011	-259.260314262154	-263.428163345544	-355.028882252473	6.51197210130083e-215	1.86567992044113e-9	1.26319038421342e-99	AIC_Exponential	BIC_Exponential
Successful	GCF_000008385.1_ASM838v1	Hydrogen bonds	7.05978095385786	0.122322626312508	6.76475722087	-288.271263206255	-315.125010749104	-403.978241201138	-283.081023505986	-307.3396511987	-393.597761800599	8.9954640726744e-221	6.7405874419708e-11	1.20304858926987e-131	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_000008405.1_ASM840v1	Hydrogen bonds	6.8797281087565	NA	6.55609756097561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_000008425.1_ASM842v1	Hydrogen bonds	7.41583235574073	0.13679707296133	6.85065762232035	-198.98844340576	-247.66871228018	-480.089261063728	-193.798203705491	-239.883352729776	-469.708781663189	7.16416176157135e-240	1.72884018299645e-35	1.44105220269173e-145	AIC_Exponential	BIC_Exponential
Successful	GCF_000008445.1_ASM844v1	Hydrogen bonds	7.0831019892073	0.163085933847128	6.72002946591005	-303.531194860602	-330.445744268287	-503.84608772411	-298.340955160333	-322.660384717883	-493.465608323572	2.25379420641348e-244	3.59904163646184e-22	4.19118076232122e-142	AIC_Exponential	BIC_Exponential
Successful	GCF_000008465.1_ASM846v1	Hydrogen bonds	7.43832655780418	0.179343278358515	6.9102018093964	-234.075008026072	-253.394949748796	-398.884938050668	-228.884768325803	-245.609590198392	-388.50445865013	6.49136774010421e-225	4.25536310212838e-17	3.22706972516674e-118	AIC_Exponential	BIC_Exponential
Successful	GCF_000008485.1_ASM848v1	Hydrogen bonds	7.17838085516589	0.105083999630052	6.86395318722209	-281.458684097451	-329.913335176261	-490.027347755654	-276.268444397182	-322.127975625857	-479.646868355116	8.23692736915789e-238	5.15377750854667e-23	1.80578588177224e-155	AIC_Exponential	BIC_Exponential
Successful	GCF_000008505.1_ASM850v1	Hydrogen bonds	7.08036930206786	0.153831501560572	6.74749755390717	-309.798621211875	-336.688015053593	-487.990803475026	-304.608381511606	-328.902655503189	-477.610324074487	1.33165442888053e-240	6.69014788010614e-19	4.75898809916553e-141	AIC_Exponential	BIC_Exponential
Successful	GCF_000008525.1_ASM852v1	Hydrogen bonds	7.19912385402144	0.159594060823576	6.75161479287277	-250.587930015075	-279.135608830632	-409.635539080717	-245.397690314806	-271.350249280228	-399.255059680178	4.75557499409812e-225	2.73773260104542e-16	8.29349417001512e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_000008545.1_ASM854v1	Hydrogen bonds	7.39775638323208	0.126902527547843	7.12451809701489	-317.903274059689	-347.551428549563	-461.84262091727	-312.71303435942	-339.766068999159	-451.462141516731	2.76525645228442e-235	3.23721306789024e-14	1.65405941751117e-144	AIC_Exponential	BIC_Exponential
Successful	GCF_000008565.1_ASM856v1	Hydrogen bonds	8.03041859575256	0.152212058918319	7.66176428837368	-294.587429052948	-338.121187937359	-515.611003962942	-289.397189352679	-330.335828386955	-505.230524562403	1.37320072570849e-251	2.33997263777124e-25	1.6300360416716e-152	AIC_Exponential	BIC_Exponential
Successful	GCF_000008585.1_ASM858v1	Hydrogen bonds	7.98126631919369	0.242404229362642	7.64895825133681	-364.534512946723	-371.006390793642	-495.693083455597	-359.344273246454	-363.221031243238	-485.312604055058	8.59316538972192e-250	8.43953305211624e-13	8.76915595081799e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_000008625.1_ASM862v1	Hydrogen bonds	7.30919798617452	0.138172074473581	7.05751301714366	-321.804921307973	-346.692736289241	-412.395108042396	-316.614681607703	-338.907376738837	-402.014628641858	3.6880927706373e-225	2.3950405947015e-8	1.45093183661549e-130	AIC_Exponential	BIC_Exponential
Successful	GCF_000008685.2_ASM868v2	Hydrogen bonds	6.87436461063057	0.105972136765441	6.59102117262305	-267.846416789434	-306.035346686145	-359.138761585021	-262.656177089165	-298.249987135741	-348.758282184483	1.46270311451223e-208	2.82594747114619e-8	6.76510544997481e-126	AIC_Exponential	BIC_Exponential
